,NAME,ZIP,TEL,TYPE,GRADE,LON,LAT,ADDRESS,YELP STAR
4230,NEW DUMPLING HOUSE,11421,7184410054,Chinese,A,-73.8498595,40.6941475,"9512 JAMAICA AVENUE, New York City",5
4231,GEORGIA DINER,11373,7186519000,American,A,-73.8758158,40.73607,"8655 QUEENS BOULEVARD, New York City",3.5
4232,YUMMY MACHI,10303,7188767788,Asian,A,-74.1642145,40.6262638,"2236 FOREST AVE, New York City",5
4233,L.A. Pizzeria,11101,7184332500,QuickMeal,,-73.9443527,40.7472594,"2501 JACKSON AVE, New York City",5
4234,NOHO STAR RESTAURANT,10012,2129250070,American,,-73.9949694,40.7258295,"330 LAFAYETTE STREET, New York City",4
4235,GREEN SYMPHONY,10011,2129293752,Other,,-73.986607,40.664443,"547 6 AVENUE, New York City",3
4236,FRATELLI'S PIZZA & CAFE,10474,7185427340,Italian,,-73.880647,40.80984,"404 HUNTS POINT AVENUE, New York City",4
4237,88 CANTEEN,11355,7188861555,QuickMeal,,-73.826041,40.7440156,"5846 MAIN STREET, New York City",3.5
4238,STATLER GRILL,10001,2127363353,American,A,-73.9900428,40.7497232,"136 WEST 33rd STREET, New York City",5
4239,LOS TOLDOS RESTAURANT,11372,7185657540,American,,-73.8834289,40.7559834,"8401 NORTHERN BOULEVARD, New York City",3.5
4240,LAGUARDIA COURTYARD HOTEL BY MARRIOTT,11369,7184464800,American,,-73.8794542,40.7693222,"9010 GRAND CENTRAL PARKWAY, New York City",3
4241,SONG,11215,7189651108,Asian,,-73.9857086,40.7460498,"295 5 AVENUE, New York City",4.5
4242,SAO MAI VIETNAMESE CUISINE,10003,2123588880,Asian,,-73.9836078,40.7303678,"203 1 AVENUE, New York City",3.5
4243,MAYFIELD,11238,3473183643,American,,-73.9566941,40.6749294,"688 FRANKLIN AVENUE, New York City",2
4244,SUN HING RESTAURANT,11213,7187560699,Chinese,A,-73.9257261,40.6700875,"1584 ST JOHN'S PLACE, New York City",3
4245,WOK WOK RESTAURANT,10467,7188822434,Chinese,,-73.8830588,40.8806758,"5 EAST  208 STREET, New York City",2
4246,ITALIAN FOOD CENTER,10013,2124313934,Italian,A,-73.9972073,40.719591,"161 MULBERRY STREET, New York City",4
4247,HELLO DELI,10019,2124897832,QuickMeal,,-73.9831367,40.76367,"213 WEST   53 STREET, New York City",4
4248,HEIGHTS TAVERN,10032,6053766146,American,A,-73.9414519,40.8381598,"3910 BROADWAY, New York City",2.5
4249,718 HOOKAH LOUNGE,11375,7185207213,European,A,-73.8420975,40.719329,"7213 AUSTIN ST, New York City",5
4250,AL FORNO,10075,2122495103,Italian,,-73.9556163,40.7721319,"1484 2 AVENUE, New York City",4
4251,RYE,11211,7182188047,American,A,-73.9579085,40.7126995,"247 SOUTH    1 STREET, New York City",2.5
4252,CHORSU SAMARKANDA,11223,7183394397,European,,-73.9727529,40.6044622,"461 KINGS HIGHWAY, New York City",3.5
4253,STARLITE LOUNGE,11230,7182522435,American,A,-73.9758061,40.6235909,"1213 MCDONALD AVENUE, New York City",3
4254,PETROSSIAN RESTAURAUNT,10019,2122452214,European,,-73.979274,40.766098,"182 WEST 58 TH STREET, New York City",5
4255,LUCKY STAR,11412,7187237628,Chinese,,-73.7470372,40.6958867,"20523 LINDEN BLVD, New York City",3.5
4256,LUNATICS ICE CREAM PARLOR,11224,6463692370,Dessert,,-73.980402,40.57531,"1224 SURF AVE, New York City",3.5
4257,ALIOTTA BAKE SHOP,11234,7182524888,QuickMeal,A,-73.930947,40.6185295,"4522 AVENUE N, New York City",1
4258,THE COFFEE INN,10021,2122493909,Dessert,A,-73.9566311,40.7669431,"1316 1 AVENUE, New York City",2.5
4259,DIM SUM BAR,11249,7183888988,Chinese,,-73.9983542,40.7197127,"167 GRAND ST, New York City",4
4260,AVENUE X PIZZA & GRILL,11235,7187698200,Italian,,-73.948115,40.593214,"2201 AVENUE X, New York City",3
4261,CAFE PARIS,11204,7188532353,Other,A,-73.983328,40.633545,"4424 16TH AVE, New York City",4
4262,SAL & PAUL'S PIZZERIA,11212,7189220550,QuickMeal,,-73.911043,40.669406,"1686 PITKIN AVENUE, New York City",3
4263,FRESH TORTILLAS & TACOS,10306,7189791222,Mexcian,,-74.1123152,40.5718361,"304 NEW DORP LANE, New York City",2.5
4264,SWEET JANE'S,11385,7183812031,American,,-73.894276,40.705532,"6402 68TH AVE, New York City",2.5
4265,PLAKA ESTIATORIO,11370,7185050515,European,,-73.8918945,40.7586173,"7561 31 AVENUE, New York City",3.5
4266,STUDIO SQUARE GARDEN,11106,7183831001,American,,-73.9250638,40.7550847,"3533 36 STREET, New York City",3.5
4267,CAFE 212/COLUMBIA CATERING KITCHEN - ALFRED LERNER HALL,10027,2128540192,Dessert,A,-73.9640299,40.807001,"2920 BROADWAY, New York City",4.5
4268,NEW DAVE'S,11366,7187762500,Chinese,,-73.7827228,40.7286382,"18524 UNION TPKE, New York City",2.5
4269,MAKANA,10025,2126784569,Asian,B,-73.9653736,40.8003155,"161 W. 106TH STREET, New York City",4
4270,VERDI RESTAURANT,11357,7187466000,Italian,,-73.81401,40.786803,"14958 CROSS ISLAND PARKWAY, New York City",4
4271,LAYLA JONES,11201,7186242361,QuickMeal,,-73.994046,40.6866639,"214 COURT STREET, New York City",3.5
4272,BRICKLANE CURRY HOUSE,10003,2129792900,Asian,A,-73.988978,40.727377,"99 2ND AVE, New York City",4.5
4273,UVA,10075,2124724552,Italian,,-73.9556049,40.7721589,"1486 2 AVENUE, New York City",3.5
4274,CHEEBURGER CHEEBURGER,11375,7189978600,QuickMeal,B,-73.8426177,40.7204647,"10850 QUEENS BOULEVARD, New York City",4
4275,"AU BON PAIN, CIH CAFE",11235,7186762820,Dessert,,-73.9655812,40.5854896,"2601 OCEAN PARKWAY, New York City",5
4276,BROOKLYN BEER GARDEN,11430,6464835087,European,,-73.7781391,40.6413111,"NKA JFK INTERNATIONAL AIRPORT, New York City",4.5
4277,NEW KISSENA CHINESE FOOD,11355,7183535707,Chinese,,-73.8218187,40.7533775,"4429 KISSENA BLVD, New York City",5
4278,BULLY'S DELI,10003,2122549755,QuickMeal,,-73.9925306,40.7309346,"759 BROADWAY, New York City",5
4279,THE DUB PIE SHOP,11215,7187882448,Other,,-73.9800308,40.6603722,"211 PROSPECT PARK WEST, New York City",3.5
4280,THE STANDING ROOM,11101,3479133845,American,A,-73.9537967,40.7444777,"4738 VERNON BOULEVARD, New York City",5
4281,JONGRO BBQ,10001,2124732233,Asian,B,-73.9869275,40.7475339,"22 W 32ND ST, New York City",3
4282,KUNG FU XIAO LONG BAO,11355,7186612882,Chinese,A,-73.8259165,40.7434307,"5916 MAIN STREET, New York City",2
4283,RICHI RICH PALACE,11418,7188057100,Asian,,-73.8354451,40.6920357,"11017 ATLANTIC AVE, New York City",4.5
4284,LIDO,10026,6464908575,Italian,,-73.9546798,40.8048926,"2168 FREDERICK DOUGLAS BOULEVARD, New York City",2.5
4285,LONG ISLAND UNIVERSITY - BLACKBIRD CAFE,11201,7182466466,Dessert,P,-73.9811331,40.6903991,"1 UNIVERSITY PLAZA, New York City",2.5
4286,NUM PANG SANDWICH SHOP,10010,2126478889,QuickMeal,,-73.9892638,40.7434372,"1129 BROADWAY, New York City",2.5
4287,SMOKEY BURGER ORGANIC,10036,2122455700,QuickMeal,,-73.9904938,40.7594499,"339 WEST   44 STREET, New York City",1
4288,OMONIA CAFE,11209,7184911435,European,,-73.9906003,40.7286208,"7612 3 AVENUE, New York City",5
4289,GRAN CASTILLO DE JAGUA RESTAURANT,11238,7182174735,American,A,-73.9720105,40.6769975,"355 FLATBUSH AVE, New York City",5
4290,MINETTA LANE THEATER,10012,2124208217,American,A,-74.0011895,40.7304676,"18 MINETTA LANE, New York City",3
4291,MADE IN PUERTO RICO,10461,7186841309,European,,-73.8290265,40.8345365,"3363 E TREMONT AVE, New York City",4.5
4292,IFH EL BUFFET RESTAURANT  ALBERTO'S MOFONGO HOUSE,10040,2129425656,American,A,-73.926838,40.8654522,"217 DYCKMAN STREET, New York City",3.5
4293,MIKA JAPANESE CUISINE & BAR,10013,2129663838,Chinese,,-74.0002331,40.7174105,"150 CENTRE STREET, New York City",4.5
4294,SCORES QUEENS,11377,7182670800,American,A,-73.9692206,40.5851627,"2650 B Q E WEST, New York City",4
4295,KOI,10018,2129213330,Asian,,-73.983765,40.7528128,"40 WEST   40 STREET, New York City",3
4296,EL SABROSO RESTAURANT,10018,2122841118,American,,-73.9917475,40.75419,"265 W 37TH ST, New York City",3
4297,BEDFORD HALL,11216,3474619854,American,,-73.9536067,40.683107,"1177 BEDFORD AVE, New York City",2.5
4298,JACK THE HORSE TAVERN,11201,7188525084,American,A,-73.9937809,40.7000394,"66 HICKS STREET, New York City",4
4299,IRIE CARIBBEAN KITCHEN & BAKERY,11213,3472953628,Mexcian,,-73.9308013,40.6746349,"126 UTICA AVE, New York City",4.5
4300,MINI PICANTERIA EL GUAYAQUILENO,11372,9292963578,American,A,-73.8730614,40.7562436,"3317 JUNCTION BLVD, New York City",5
4301,IL BACCO RISTORANTE,11362,7182247657,Italian,A,-73.7347808,40.7710583,"25324 NORTHERN BOULEVARD, New York City",3.5
4302,CECI'S RESTAURANT,11207,7188225550,American,,-73.8957586,40.658379,"423 HEGEMAN AVE, New York City",3.5
4303,DELL'ANIMA,10014,2123666633,Italian,,-74.0040068,40.7379545,"38 8 AVENUE, New York City",3.5
4304,JUANITA NATIONAL COFFEE,11368,7188981091,Other,A,-73.8418764,40.7587464,"12711 WILLETS POINT BOULEVARD, New York City",5
4305,FULEEN SEAFOOD RESTAURANT,10002,2129416888,Chinese,,-73.9968769,40.7139163,"11 DIVISION ST, New York City",5
4306,HARLEM BAR-B-Q,10027,2122221922,Other,,-73.9504255,40.8117018,"2367 8 AVENUE, New York City",3.5
4307,JAMES RESTAURANT,11238,7189424255,American,,-73.9714922,40.6790396,"605 CARLTON AVENUE, New York City",2
4308,CANAL BAR,11215,7182460011,American,,-73.9838855,40.7378351,"270 3 AVENUE, New York City",4
4309,GRAB & GO,10035,2128607777,QuickMeal,,-73.940824,40.80895,"2096 5TH AVE, New York City",4.5
4310,TASTE GOOD RESTAURANT,10010,2127413223,Chinese,B,-73.99011,40.743278,"18 WEST 25TH STREET, New York City",1
4311,WOL HOE BONG,11358,7183583333,Asian,,-73.8032173,40.7623033,"16210 CROCHERON AVE, New York City",4.5
4312,JOHNNY'S CAFE,11378,3474029900,European,,-73.901256,40.7160534,"6039 FRESH POND ROAD, New York City",5
4313,SHANNON POT,11101,7187866992,American,A,-73.9451448,40.7479311,"2159 44TH DR, New York City",4
4314,EXTRA FANCY,11211,3474220939,American,A,-73.9579702,40.7143892,"302 METROPOLITAN AVE, New York City",3.5
4315,LEMONGRASS GRILL,11201,7185229728,Asian,A,-73.9931086,40.6886718,"156 COURT STREET, New York City",4
4316,CARIBBEAN COFFEE SHOP,11207,7189752301,Mexcian,A,-73.888917,40.6573937,"527 STANLEY AVE, New York City",3
4317,BO'S KITCHEN & BAR ROOM,10010,2122342373,American,,-73.9903152,40.7425327,"6 WEST 24 STREET, New York City",3.5
4318,WASHINGTON SQUARE CAFE,10011,2122541200,American,A,-73.9986893,40.7325032,"103 WAVERLY PLACE, New York City",4.5
4319,EL CERRITO DEL CARMEN RESTAURANT,11223,7183397907,American,,-73.9726143,40.603285,"2024 MCDONALD AVENUE, New York City",5
4320,BED-STUY FISH FRY,11201,3473350777,American,B,-73.9863076,40.6892394,"193 SCHERMERHORN STREET, New York City",2.5
4321,LIGHTHOUSE FISHMARKET,10027,2123808325,American,,-73.948542,40.814343,"2451 FREDERICK DOUGLASS BLVD, New York City",3.5
4322,SARABETH'S KITCHEN,10128,2124107335,American,B,-73.9556092,40.784769,"1295 MADISON AVENUE, New York City",5
4323,THE MANCHESTER DINER,10025,2126657712,American,A,-73.9670091,40.8029095,"2800 BROADWAY, New York City",3.5
4324,VIVOLO,10021,2127373533,Italian,A,-73.9574092,40.77012,"138140 EAST   74 STREET, New York City",3.5
4325,AANGAN,10025,2122804100,Asian,,-73.9687851,40.7993945,"2701 BROADWAY, New York City",4.5
4326,LA BRISA DEL CIBAO,11368,7182054941,American,,-73.863099,40.75122,"3779 103 STREET, New York City",3
4327,EDDIE JR'S SPORT LOUNGE,11211,7183848671,American,,-73.9556943,40.7129661,"40 MARCY AVENUE, New York City",3.5
4328,HERO SHOP,11230,7183385472,American,,-73.975836,40.6237803,"1211 MCDONALD AVE, New York City",3
4329,ORIGINAL RAY'S PIZZA,10065,2122238117,QuickMeal,A,-73.9664196,40.7642758,"811 LEXINGTON AVENUE, New York City",3.5
4330,MERILU PIZZA AL METRO,10019,2125415012,QuickMeal,,-73.9880256,40.7652619,"791 9TH AVE, New York City",5
4331,JUMBO CHINESE KITCHEN,11418,7184415946,Chinese,,-73.8354163,40.6977699,"11304 JAMAICA AVENUE, New York City",4
4332,GA HWA KOREAN RESTAURANT,11358,7188887734,Asian,A,-73.7916428,40.7575778,"18908 NORTHERN BOULEVARD, New York City",5
4333,NARUTO RAMEN,10025,2122220229,Asian,Z,-73.9696866,40.7969585,"2634 BROADWAY, New York City",4
4334,FOUR SEASONS JAMAICAN RESTAURANT & BAKERY,11225,7183630880,Mexcian,A,-73.9509747,40.6674452,"896 NOSTRAND AVENUE, New York City",4
4335,TWO HANDS,10013,9174751815,American,,-73.9959874,40.7196915,"164 MOTT ST, New York City",3
4336,WENZHOU NOODLE RESTAURANT,11355,7183580058,Chinese,,-73.8338605,40.7558122,"4112 COLLEGE POINT BLVD, New York City",3.5
4337,TOLMAS,11367,7183806666,Other,,-73.8203553,40.7195631,"7763 VLEIGH PLACE, New York City",5
4338,EL REY DE COPAS RESTAURANT & BAR,10467,7186554100,Mexcian,A,-73.866978,40.865969,"2712 WHITE PLAINS ROAD, New York City",2
4339,BLACK MARKET,10009,2126149798,American,,-73.9834851,40.7258393,"110 AVENUE A, New York City",3
4340,BIG BOOTY BREAD,10011,2124143056,QuickMeal,,-73.9975368,40.7451707,"261 WEST   23 STREET, New York City",1.5
4341,TEE DEE'S TAVERN,11385,7188218229,European,,-73.8910462,40.6983576,"6431 COOPER AVENUE, New York City",2.5
4342,BROOKLYN BITES,11225,7185766464,QuickMeal,,-73.950514,40.667032,"867 NOSTRAND AVE, New York City",3
4343,MURASAKI SUSHI,11101,7184827088,Asian,A,-73.953412,40.745713,"4644 VERNON BLVD, New York City",5
4344,KOITO JAPANESE RESTAURANT,10128,2124261216,Asian,,-73.947887,40.781805,"310 EAST   93 STREET, New York City",4
4345,QDOBA MEXICAN GRILL,11430,7189950838,Mexcian,,-73.7781391,40.6413111,"NKA JFK INTERNATIONAL AIRPORT, New York City",4.5
4346,GENEROSO BAKERY,11220,7184920895,QuickMeal,,-73.962986,40.778016,"5812 5 AVENUE, New York City",1.5
4347,MADISON DELI,10017,2123086140,American,,-73.9765189,40.7570148,"420 MADISON AVENUE, New York City",2.5
4348,ACQUA SANTA,11211,7183849695,Italian,A,-73.9567138,40.717028,"556 DRIGGS AVENUE, New York City",4.5
4349,LIFFY II BAR,10034,2125447669,European,,-73.9171955,40.8694173,"5009 BROADWAY, New York City",3.5
4350,SUB CONSCIOUS,10027,2128642720,QuickMeal,,-73.9591987,40.8089695,"1213 AMSTERDAM AVE, New York City",3.5
4351,FRUCES,10031,6468843016,Dessert,,-73.9531219,40.818237,"1496 AMSTERDAM AVE, New York City",5
4352,RAJDHANI INDIAN RESTUARANT,11427,7184649100,Asian,,-73.7590713,40.7213117,"20608 HILLSIDE AVENUE, New York City",3
4353,FUNNY BBQ,10013,2129650076,Chinese,A,-73.9955181,40.7177282,"98 BOWERY, New York City",4.5
4354,Malt and Mold,10010,6462380272,Other,A,-73.9815284,40.7366753,"362 2ND AVE, New York City",2
4355,JR RESTAURANT AT JAMAICIA,11354,7188860083,Chinese,,-73.8275462,40.7603881,"13675 ROOSEVELT AVENUE, New York City",4
4356,CORNER CAFE AND BAKERY,10128,2128608060,American,A,-73.9506841,40.7828262,"1645-1651 THIRD AVENUE, New York City",5
4357,KALINA RESTAURANT,11221,7189191111,European,A,-73.9862964,40.7561202,"1476 BROADWAY, New York City",5
4358,SONS OF ESSEX,10002,2126747100,American,,-73.9876489,40.7202394,"133 ESSEX STREET, New York City",3
4359,MALAI MARKE,10003,2127777729,Asian,A,-73.9876502,40.7268512,"318 E 6TH ST, New York City",4.5
4360,D'ANGELO'S PIZZA,10469,7183256448,QuickMeal,A,-73.8603571,40.8751858,"902 EAST GUN HILL ROAD, New York City",3.5
4361,MAMA LUPE RESTAURANT,11368,7186391495,American,A,-73.8627102,40.7473182,"4219 102ND ST, New York City",2.5
4362,MARKET IPANEMA,10012,6463296144,American,,-73.9961909,40.7208794,"66 KENMARE ST, New York City",3
4363,TRINI HOME RESTAURANT,11233,3476274262,Mexcian,B,-73.9220067,40.6786434,"1928 FULTON STREET, New York City",2
4364,LEFRAK PIZZA,11368,7185921103,QuickMeal,,-73.8634835,40.7374821,"9717 57 AVENUE, New York City",4.5
4365,ASHBY'S SPECIALTY,10002,2125130702,American,A,-74.0104896,40.7082363,"120 BROADWAY, New York City",3.5
4366,WING WORLD,10314,7183709464,American,A,-74.1211058,40.6052625,"876 MANOR RD, New York City",4
4367,Q'KACHAPA,10040,2129282898,European,,-73.9305378,40.8533597,"1552 SAINT NICHOLAS AVE, New York City",5
4368,MAMA'S FRIED CHICKEN,10026,2125314595,Chinese,,-73.9549467,40.8046486,"2158 8 AVENUE, New York City",4
4369,FALAFEL TARBOOSH,10031,2122344434,Asian,A,-73.9478092,40.8246431,"1701 AMSTERDAM AVENUE, New York City",3
4370,VINNY'S OF CARROLL GARDEN RESTAURANT & LUNCHEONETT,11231,7188755600,Italian,B,-73.9935336,40.6818521,"295 SMITH STREET, New York City",3
4371,ENOTECA MARIA,10301,7184472777,Italian,,-74.0773472,40.6420544,"27 HYATT STREET, New York City",4
4372,PLATE,11355,7183213688,Chinese,,-73.8268606,40.7519485,"4318 MAIN ST, New York City",1
4373,HOT POT JAMAICAN & AMERICAN CUISINE,11411,7189493166,Mexcian,A,-73.7436361,40.6968778,"11632 SPRINGFIELD BOULEVARD, New York City",4
4374,MARIO BAKERY AND CAFE,11368,7185705672,QuickMeal,,-73.8567868,40.7463976,"4704 108 STREET, New York City",4
4375,PALERMO PASTRY SHOP,11234,7189681672,QuickMeal,,-73.9214301,40.6194669,"5517 AVENUE N, New York City",2.5
4376,HOTEL PIERRE-BANQUET KITCHEN,10065,2128388000,American,,-73.9720398,40.7651281,"2 EAST   61 STREET, New York City",4
4377,PIER 79/NY WATERWAY SEATTLE CAFE,10018,9173855324,American,A,-73.9857054,40.7522157,"79 W 38TH ST, New York City",2.5
4378,COYOTE UGLY,10003,2124774431,American,Z,-73.9849149,40.728562,"153 FIRST AVENUE, New York City",4
4379,CAFE SALAMANCA RESTAURANT,11372,7184582446,European,,-73.8879723,40.75553,"7905 NORTHERN BOULEVARD, New York City",4.5
4380,RAMEN-YA,10014,2129895440,Asian,,-74.0016724,40.7325292,"181 WEST    4 STREET, New York City",5
4381,PUERTO ESCONDIDO,11377,6463426161,American,,-73.899834,40.7461259,"6401 ROOSEVELT AVENUE, New York City",2.5
4382,K & D INTERNET CAFE,11354,6467076078,Dessert,,-73.8265822,40.7611869,"3819 UNION ST, New York City",3.5
4383,PT RESTAURANT,11211,7183887438,Italian,,-73.9622822,40.7126287,"331 BEDFORD AVENUE, New York City",2
4384,AMORINA,11238,7182303030,Italian,,-73.9691471,40.6775519,"624 VANDERBILT AVENUE, New York City",3.5
4385,LIGHTHOUSE CAFE RESTAURANT,11209,7182387102,American,B,-73.9906003,40.7286208,"7506 3 AVENUE, New York City",5
4386,SAMMY'S ORIGINAL SHRIMP BOX,10464,7188853200,Seafood,,-73.7833873,40.8395907,"64 CITY ISLAND AVENUE, New York City",5
4387,MEXICO EN LA PIEL,11220,7187650001,Mexcian,A,-73.962986,40.778016,"5904 5TH AVE, New York City",3.5
4388,GRAFFITTI ME&YOU,10003,2126772045,American,,-73.9856264,40.7290638,"224 EAST   10 STREET, New York City",2
4389,LOS TRES POTRILLOS,11372,7188031401,Mexcian,A,-73.8834043,40.7479284,"8211 ROOSEVELT AVENUE, New York City",2
4390,KOLIBA RESTAURANT,11105,7186260430,Other,,-73.9123316,40.7742147,"3111 23 AVENUE, New York City",3
4391,EL VALLE COCINA RESTAURANT,10467,3479479344,European,A,-73.8816126,40.8826631,"3535 JEROME AVENUE, New York City",4.5
4392,PANEANTICO BAKERY,11209,7186802347,QuickMeal,,-73.9906003,40.7286208,"9124 3 AVENUE, New York City",5
4393,EL DORADO CAFE,11368,7184265992,American,A,-73.8638743,40.7495267,"10202 ROOSEVELT AVENUE, New York City",2.5
4394,UNITED FEDERATION OF TEACHERS,10004,2125106412,American,A,-74.0122811,40.7064819,"52 BROADWAY, New York City",3.5
4395,IL MULINO,10012,2126733783,Italian,,-73.9991474,40.7297509,"86 WEST    3 STREET, New York City",5
4396,FONDA OF CHELSEA,10011,9175255252,Mexcian,A,-74.0023376,40.7455599,"189 9TH AVE, New York City",4
4397,HILTON TIMES SQUARE,10036,2126422539,American,,-73.9888728,40.7563592,"234 WEST   42 STREET, New York City",2.5
4398,AREPAS GRILL,11106,7183559686,American,,-73.9816221,40.7802924,"2119 BROADWAY, New York City",4.5
4399,LE BAOBAB-GOUYGUI RESTAURANT,10026,2128644700,Other,A,-73.9510933,40.802343,"120 W 116TH ST, New York City",4.5
4400,PITA PAN,11215,7188323876,Asian,,-73.9971282,40.7420748,"167 7 AVENUE, New York City",2.5
4401,CAFE NOI,10024,2125801315,Dessert,,-73.9782862,40.7827637,"387 AMSTERDAM AVE, New York City",3.5
4402,C & L OF EAST OCEAN RESTAURANT,11220,7184386668,Chinese,,-73.9361877,40.8305223,"5304 8 Ave, New York City",4
4403,TAKSIM,10022,2124213004,Other,,-73.966261,40.757508,"1030 2 AVENUE, New York City",3
4404,PIADA,10019,2127522727,Italian,A,-73.9743547,40.7646095,"768 5TH AVE, New York City",2.5
4405,CROWN DINER,10451,7185380309,American,A,-73.924914,40.827846,"79 EAST  161 STREET, New York City",3.5
4406,SHARAKU JAPANESE RESTAURANT,10003,2125980403,Asian,B,-73.9890654,40.7297462,"14 STUYVESANT STREET, New York City",3.5
4407,PEPE JOE'S PIZZERIA,10451,7185854922,Italian,,-73.5183535,41.0729454,"722 COURTLAND AVENUE, New York City",4
4408,LEILANY'S BAKERY,11418,3472359423,American,,-73.834642,40.698098,"11402 JAMAICA AVE, New York City",3.5
4409,FORNINO,11222,7183846004,Italian,,-73.9532416,40.8099485,"849 MANHATTAN AVE, New York City",4.5
4410,LA RUBIA RESTAURANT,10031,2126941616,American,A,-73.9511351,40.8261831,"3517 BROADWAY, New York City",3.5
4411,JOE,10027,2129247400,American,A,-73.9620515,40.8100006,"550 WEST  120 STREET, New York City",4.5
4412,DANIELA'S TRATTORIA,10036,2128693585,Italian,,-73.9880027,40.759241,"728 8 AVENUE, New York City",5
4413,LITTLE BRANCH,10014,2129294360,American,,-74.0050466,40.7301116,"20 7 AVENUE SOUTH, New York City",3
4414,KASIA'S RESTAURANT,11249,7183878780,European,A,-73.9568243,40.718942,"146 BEDFORD AVENUE, New York City",1.5
4415,XE LUA RESTAURANT,10013,2125778887,Asian,A,-73.9986377,40.7165501,"86 MULBERRY ST, New York City",4
4416,CHEUNG HING KITCHEN,11434,7182973597,Chinese,B,-73.7783384,40.6900302,"11460 MERRICK BOULEVARD, New York City",2
4417,SAPPHIRE LOUNGE,10002,2127775153,American,A,-73.989691,40.7229641,"249 ELDRIDGE STREET, New York City",4
