NAME,ZIP,TEL,LON,LAT,ADDRESS
"BLUE DELI & GRILL, CORP.",11385,9179827887,-73.85811181,40.70314773,82ND AVE
"N & M GROCERY DELI, CORP.",10303,718-634-4457,-74.15226682,40.63154783,SIMONSON AVE
"B-A DELI MART, INC.",10469,347-615-0149,-73.84632909,40.87050111,E GUN HILL RD
"FLUSHING MINI FOOD MARKET, INC.",11358,7184632020,-73.7966071,40.7648977,35TH AVE
"J C CORNER STORE, INC.",11358,7183539889,-73.7898298,40.76076017,192ND ST
OHM DELI CORP.,11211,718-389-9413,-73.94968147,40.71606968,LORIMER ST
HABIB I DELI INC.,11225,718-284-1203,-73.9603721,40.65787373,FLATBUSH AVE
"OTTO'S DELI, L.L.C.",11374,7187673173,-73.86894117,40.72400706,WOODHAVEN BLVD
"Adam 99 Cents & Up , Inc.",10019,2129376355,-73.99102551,40.76571092,10TH AVE
"VILLAGE MOON, INC.",11372,718-507-5224,-73.88751071,40.74726655,ROOSEVELT AVE
NUR MOHAMMAD ALI,10001,347-472-2886,-73.99529729,40.74967088,8 AVENUE
39-18 CORONA CANDY STORE CORP,11368,6469152695,-73.86300258,40.75044587,103RD ST
FLATBUSH DELI CORP.,11226,718-941-0098,-73.95935861,40.65313863,FLATBUSH AVE
LC GROCERY STORE CORP,10453,3477586959,-73.9017558,40.85473567,GRAND CONCOURSE
"PRAGAT FARM, INC.",11378,718-424-3154,-73.9001071,40.73220397,65TH PL
DUANE READE,11226,718-386-6692,-73.96392028,40.64145286,CORTELYOU RD
45 RICHMAN PLAZA DELI GROCERY CORP,10453,,-73.92238517,40.85210825,RICHMAN PLZ
33RD CONVENIENCE STORE LLC,10466,3473267450,-73.85874649,40.8938249,E 233RD ST
A LINE DELI INC,11691,7186667026,-73.75393321,40.60474429,MOTT AVE
GREEN WOOD MINIMARKET INC.,11215,7187681764,-73.98857816,40.65912338,7TH AVE
"C & H VIGOROUS TRADING, INC.",11361,7182248532,-73.77365984,40.76874696,BELL BLVD
K CITY SMOKE SHOP CORP,10451,7185816848,-73.92467951,40.82744306,E 161ST ST
"ORTIZ, FELIX",10304,7185562719,-74.08561196,40.61448653,VANDERBILT AVE
"WALGREEN EASTERN CO., INC.",11234,718-426-4182,-73.92815637,40.62589783,FLATLANDS AVE
"BURGOS, LUIS A.",11238,7183983979,-73.96046356,40.67383465,CLASSON AVE
"R & M VILLAGE GROCERY, INC.",11429,718-465-7279,-73.73526637,40.7131221,HEMPSTEAD AVE
"SON'S FREEDOM MARKET, INC.",10021,2127341093,-73.96101902,40.7720313,LEXINGTON AVE
HERNANDEZ MINI MARKET CORP.,11221,718-453-3646,-73.91776808,40.68927611,BUSHWICK AVE
UNDERHILL DELI CORP,11238,347-750-8134,-73.96591626,40.67719051,UNDERHILL AVE
WEN JIE DISCOUNT INC.,11214,7182362225,-74.0088305,40.60550691,BATH AVE
MASPETH FOOD CORP,11378,7183265757,-73.91241207,40.72319197,MASPETH AVE
"HUGRAN, SALAH H",11206,7186662718,-73.9434473,40.69565946,THROOP AVE
DELI FARMS CORPORATION,10459,7185894944,-73.90137806,40.81937523,LONGWOOD AVE
200 CANDY CORP.,10040,212-567-7957,-73.92686419,40.86488501,DYCKMAN ST
"RJSV NEWS, INC.",10017,9179919973,-73.97159754,40.75466017,3RD AVE
VS QUICK MART INC,11207,3474307419,-73.88483312,40.65940939,VAN SICLEN AVE
946 COLUMBUS LLC,10025,917-600-7357,-73.96265351,40.79955603,COLUMBUS AVE
"ALMAWARI, ABDO M.",11225,718-771-8793,-73.95340868,40.66840833,ROGERS AVE
18TH AVENUE SMOKE SHOP DISCOUNT LTD.,11214,718-621-2023,-73.99983073,40.60958876,18TH AVE
175-33 HORACE HARDING REALTY CORP.,11365,7183570604,-73.79369389,40.73924828,HORACE HARDING EXPY
"MINI DELI OF BIG APPLE, INC.",10065,2122882937,-73.96093273,40.76526549,2ND AVE
"KAID, AHMED M",11216,718-360-7885,-73.94504674,40.68899319,TOMPKINS AVE
CORONA GOURMET DELI INC,11373,7183930007,-73.87478866,40.74165138,CORONA AVE
LA MINA MINI MARKET CORP,10459,7186179142,-73.89043144,40.82343851,HOE AVE
"PEREZ, ENRIQUE C",11220,718-492-6644,-74.0203074,40.63904406,4TH AVE
"WALLGREEN EASTERN CO., INC.",10305,7184476295,-74.0815554,40.59901706,CLOVE RD
"RITE AID OF NEW YORK, INC.",10459,212-791-5795,-73.89170935,40.82192188,SOUTHERN BLVD
"MARTIN'S NEWS AND SUNDRY SHOPS, INC.",10112,631-549-4592,-73.97869234,40.75875412,ROCKEFELLER PLZ
NEW KING GOURMET DELI GROCERY CORP.,10460,7185361275,-73.86616079,40.84017762,THIERIOT AVE
BENSONHURST GROCERY CORP.,11214,3472756999,-74.00470717,40.60849624,86TH ST
POMEGRANAT DELI INC,11221,347-378-2475,-73.93152234,40.69487896,BROADWAY
SPEEDWAY LLC,11369,7182394862,-73.87989841,40.7637795,ASTORIA BLVD
FIRST & FIRST FINEST DELI CORP.,10009,2126732613,-73.98822078,40.72353759,1ST AVE
"TIRTH CARDS & GIFTS, INC.",11370,7188985852,-73.89238194,40.76572414,ASTORIA BLVD
33RD CONVENIENCE STORE LLC,10466,3473267450,-73.85903566,40.89391583,E 233RD ST
EMPIRE GROCERY AND DELI CORP.,10001,2126757616,-74.00051248,40.74762889,9TH AVE
"GOOD LUCK NEWSSTAND & LOTTO, INC",11201,718-237-6060,-73.98817943,40.69220611,PEARL ST
PIDGEON MEADOW DELI INC,11358,7184457717,-73.80357852,40.75124642,PIDGEON MEADOW RD
AVENUE D GRILL & DELI CORP.,11203,718-451-5900,-73.93395133,40.64185951,AVENUE D
"EISHEH, AYMAN M",11218,7184997714,-73.97973407,40.65674518,17TH ST
EL GALLITO CORP.,11106,7183922132,-73.92622584,40.75917986,34TH AVE
"PEREZ, YEUDRI CONSUELO",11233,3477154571,-73.91138574,40.68108921,ROCKAWAY AVE
"RODRIGUEZ, ALFONSO",11211,7182189204,-73.9543482,40.70720055,BROADWAY
"WALGREEN EASTERN CO., INC.",10458,718-426-4182,-73.891117,40.86154945,E FORDHAM RD
LOS CORRALES GROCERY CORP,11233,7189194121,-73.91761501,40.68475262,MACON ST
LITTLE NECK CAFE INC,11363,9173920744,-73.74242383,40.7745167,LITTLE NECK PKWY
"HERRERA, VIRGILIO",11368,7188993942,-73.867929,40.75232629,37TH AVE
BEST BUY DELI CORP,11214,,-73.98818739,40.58623542,CROPSEY AVE
"PATEL,PANKAJ L",10001,2122556729,-73.99335942,40.7472362,7 AVENUE
ALEMAN DELI CORP.,11212,718-443-0395,-73.91963589,40.66835676,PITKIN AVE
VILLA TAPIA CITI FRESH SUPERMARKET CORP,11205,718-596-0900,-73.95325402,40.69878741,NOSTRAND AVE
"OH, JIN CHUL",11214,7182650974,-73.99508479,40.5969873,BATH AVE
"1690 MEAT & GROCERY, INC.",10472,7186813950,-73.87103206,40.82923999,GLEASON AVE
SMART SUPERMARKET CORP.,11373,7182716281,-73.87085015,40.74237988,CORONA AVE
"7-ELEVEN, INC.",10021,212-368-5659,-73.9548146,40.76940781,1ST AVE
JT GROCERY CORP.,11203,3473183600,-73.93720994,40.66353963,TROY AVE
MARIB GROCERY CORP.,11433,7186532692,-73.78640737,40.6899609,GUY R BREWER BLVD
FORMENT DELI AND GROCERY LLC,11238,7187839418,-73.96130557,40.68274173,PUTNAM AVE
SAFEWAY GOURMET DELI CORP,10473,3472576152,-73.8596352,40.82410229,STORY AVE
SMOKE ZONE INC,10022,9176188668,-73.96590354,40.75848755,2ND AVE
"RITE AID OF NEW YORK, INC.",10075,212-791-5795,-73.95472135,40.77381582,2ND AVE
LIC DELI CORP.,11101,7183920757,-73.94116259,40.7387538,BORDEN AVE
273 KINGSTON AVE. FOOD CORP.,11213,718-604-0503,-73.94208439,40.67047,KINGSTON AVE
"73 NEW DORP PLAZA, INC.",10306,7183513906,-74.11762486,40.57348933,NEW DORP PLZ N
"BB'S CORNER, INC.",11214,718-236-6016,-74.00140098,40.60825204,18TH AVE
450 9TH DELI CORP,10018,9176026315,-73.99573732,40.75414758,9TH AVE
DESI 1 GROCERY INC,11434,,-73.7683984,40.66429802,FARMERS BLVD
HIR-NIK INC.,11367,718-793-5666,-73.81508916,40.73015555,KISSENA BLVD
TU BOHIO GROCERY CORP.,11234,7186771044,-73.92817257,40.63092904,UTICA AVE
MIRACLE DELI CORP.,11373,3472856205,-73.87158819,40.73018301,WOODHAVEN BLVD
"MAJESTIC GOURMET DELI, LLC",10471,347-427-4063,-73.89654288,40.89444409,BROADWAY
RICHMOND HILL FOOD CORP,11418,7188490979,-73.82453186,40.70125696,JAMAICA AVE
"MYUNG, KYUNG A",11368,718-507-1602,-73.8429226,40.76050445,34TH AVE
"QUICK STOP GROCERY, INC",11369,718-651-4763,-73.87512402,40.76296747,ASTORIA BLVD
DESTINY DELI GROCERY CORP.,10452,3472701217,-73.91808561,40.83879619,MARCY PL
DUBAIS DISCOUNT INC,10031,6462506918,-73.94343419,40.82586734,SAINT NICHOLAS AVE
"BARRERA, LUIS A",11373,6467254194,-73.8830193,40.74623828,ITHACA ST
"QUICK STOP NEW YORK, INC",10016,,-73.98466213,40.74540462,MADISON AVE
THE STOP & SHOP SUPERMARKET COMPANY LLC,11385,7183186281,-73.89074428,40.70111927,MYRTLE AVE
L M GROCERY CORP.,10030,2122838373,-73.94376769,40.82032317,FREDERICK DOUGLASS BLVD
Sahara of NY Inc,10301,,-74.0822307,40.64442368,DANIEL LOW TER
2154 EXPRESS DELI CORP,11207,7185131145,-73.89297967,40.67231498,PITKIN AVE
DUANE READE,10306,718-386-6692,-74.13185061,40.56438582,AMBOY RD
MO GOURMET DELI CORP.,11419,9174459431,-73.81989451,40.69167602,101ST AVE
108 BAGEL CORP.,11694,7186343200,-73.8298004,40.5814136,ROCKAWAY BEACH DR
CHURCH ST DELI & GROCERY INC,10013,6469186132,-74.00691525,40.71624241,CHURCH ST
VAPES ON BROADWAY INC,11106,3477516065,-73.9321609,40.76549367,BROADWAY
A & J MINI MARKET INC,11204,7187886209,-73.99270245,40.61664814,18TH AVE
AOA NEWSSTAND LLC,10019,2125861050,-73.97981794,40.7607525,AVENUE OF THE AMERICAS
HG FOOD MARKET INC,10032,,-73.93907102,40.84377985,BROADWAY
FIOR FAMILY DELI GROCERY CORP,11237,718-417-0250,-73.90816792,40.69547478,IRVING AVE
WELCOME CONVENIENCE INC,11372,6464273606,-73.89415601,40.74657293,ROOSEVELT AVE
"OZONE MANAGEMENT, INC.",11434,7182766190,-73.77986374,40.66668928,ROCKAWAY BLVD
1459 MIA DELI & GROCERY LLC,10473,7186764745,-73.88019197,40.82132861,STORY AVE
"FAMILY DOLLAR STORES OF NEW YORK, INC.",11238,7048476961,-73.95718059,40.68876779,FRANKLIN AVE
DUANE READE,11103,718-386-6692,-73.91394884,40.76519057,STEINWAY ST
101 HALAL DELI & GRILL INC,11419,,-73.82745821,40.68954943,101ST AVE
"SAND LANE DELI, INC.",10305,,-74.06824317,40.59261938,SAND LANE
H GOURMET DELI INC.,11372,347-507-1311,-73.88708913,40.7553851,NORTHERN BLVD
"KING 1CONVENIENCE STORE, INC.",10309,7182272600,-74.23500714,40.52187398,PAGE AVE
"SARTHAK, INC.",11228,7188370500,-74.00854668,40.61083184,86TH ST
NY GROCERY DELI AND GRILL CORP,11220,718-633-4278,-74.00748474,40.64781795,5TH AVE
BOSTON GOURMET AND DELI CORP.,10460,347-819-7766,-73.88961167,40.83625829,BOSTON RD
10TH AVENUE PETROLEUM LLC,10018,2122790382,-73.9981339,40.75595644,10TH AVE
"AHAVA MINI MARKET, INC.",11230,7189510003,-73.96511108,40.62439437,CONEY ISLAND AVE
SAINT SHENOUDA INC,11385,7184174370,-73.90308974,40.70335633,WOODWARD AVE
F & J FUEL CORP,11214,,-74.00718157,40.61000849,86TH ST
"WALGREEN EASTERN CO., INC.",11372,718-426-4182,-73.88888334,40.7552002,NORTHERN BLVD
"WALGREEN EASTERN CO., INC.",10010,718-426-4182,-73.98738416,40.74062908,E 23RD ST
AMOR SUPERMARKET CORP.,10453,,-73.90529249,40.85885019,W 183RD ST
3600 BRONXWOOD FOOD CENTER CORP,10469,718-515-3032,-73.85921442,40.87782119,BRONXWOOD AVE
INDULGE GRILL GOURMET INC,11220,9173716090,-74.01443547,40.64469646,4TH AVE
"EAST VILLAGE FARM & GROCERY, INC.",10003,2124771385,-73.9893712,40.72627971,2ND AVE
"WHITESTONE AUTO CENTER, INC.",11357,7187673410,-73.81118581,40.78724551,CROSS ISLAND PKWY
SAJIDA G. CONTRACTOR,10019,516-361-1703,-73.97719604,40.76432292,WEST   57 STREET
SON KWAN GROCERY INC.,10011,2122429119,-73.99593317,40.73858761,AVENUE OF THE AMERICAS
251 SUNSHINE DELI GROCERY CORP,10463,,-73.90672706,40.87990318,W 231ST ST
BLEECKER SMOKE & CONVENIENCE INC,10012,,-74.00074325,40.72895634,BLEECKER ST
ASTORIA CENTER INC,11103,3476684569,-73.90692683,40.76820158,ASTORIA BLVD
MY DELI GROCERY 1 CORP,10467,3472847997,-73.86392219,40.88154864,WHITE PLAINS RD
NAMDOR INC.,10025,2127213077,-73.97246159,40.79492843,W 96TH ST
"FAMILY DOLLAR STORES OF NEW YORK, INC.",11413,7048476961,-73.73935879,40.67574204,MERRICK BLVD
ASHLEY'S FINE FOOD INC,10017,6464846704,-73.97335152,40.75515465,LEXINGTON AVE
"COLLADO, JOSE R",11207,718-452-3473,-73.90642336,40.68973406,WILSON AVE
L STOP GOURMET DELI CORP,11206,3478896608,-73.94021261,40.70762775,MONTROSE AVE
48TH STREET DELI & GROCERY INC,11103,7182041625,-73.90847128,40.76082495,30TH AVE
JOHANNA DELI GROCERY CORP,11207,347-533-8097,-73.89937304,40.66874705,SUTTER AVE
"CASTILLO, TEFANNY",11205,7185965665,-73.95835864,40.69624222,FRANKLIN AVE
69 DELI AND TABACCO CORP,10452,,-73.91719794,40.84640114,FEATHERBED LN
TOLUCA DELI EXPRESS CORP.,10304,3478583896,-74.08783131,40.60675002,CLOVE RD
"JDJ ENTERPRISE NY, INC.",11206,718-388-3492,-73.94649394,40.69641847,TOMPKINS AVE
"ZAVERI, JITENDRA",10004,6462580868,-74.00978123,40.70359708,WATER ST
718 CONVENIENT STORE LLC,10453,9176087512,-73.90519599,40.85300115,E BURNSIDE AVE
I LOVE MY DELI GROCERY INC,10304,917-892-4603,-74.08917781,40.60911775,RHINE AVE
"63-28 99TH ST. FARM, LTD.",11374,7188792912,-73.85691332,40.73222153,99TH ST
1613 FOOD CORP.,10040,2129232888,-73.92936175,40.85531305,SAINT NICHOLAS AVE
110 SUTPHIN DELI GROCERY CORP,11435,810753464,-73.7964293,40.68960852,SUTPHIN BLVD
AMRUT INC,11372,7188033338,-73.88601266,40.74955968,37TH AVE
"AHMED, ADEL",11204,7182342963,-73.99489981,40.61447438,18TH AVE
"DON BOSCO GOLUMBA, INC.",11229,718-376-9386,-73.9562939,40.59471738,GRAVESEND NECK RD
BRONX VIEW DELI & GROCERY INC.,10467,7186533097,-73.8666884,40.86545148,ALLERTON AVE
MANHATTAN DELI STORE CORP,10032,6463603501,-73.93828971,40.84057087,AUDUBON AVE
MEEKER PETROLEUM INC.,11222,516-806-7376,-73.93904084,40.7228935,MORGAN AVE
SHRI GANESH NEWSSTAND INC,10018,201-674-9225,-73.9873891,40.75261266,BROADWAY
"RITE AID OF NEW YORK, INC.",11226,212-791-5795,-73.9639813,40.63522222,NEWKIRK AVE
SAPAN CONVENIENCE STORE LLC,11209,718-745-9135,-74.03267109,40.61954223,3RD AVE
DL DELI GROCERY CORP.,11369,7186512322,-73.87741064,40.76014832,31ST AVE
S.T. YASSINE CORP.,11238,7322545570,-73.96163494,40.68053504,ATLANTIC AVE
DUANE READE,11209,718-386-6692,-74.02748518,40.62226093,86TH ST
MARIA GROCERY STORE INC,11373,6465084010,-73.88695018,40.7436841,WOODSIDE AVE
COLLAGE AVE DELI & MARKET INC,10456,7184841000,-73.9128019,40.83333308,E 168TH ST
"S.L.V. PHARMACY, INC.",11373,7184573192,-73.87651332,40.73597434,QUEENS BLVD
LOS LATINOS MINI MARKET CORP,11691,,-73.75123358,40.60921251,REDFERN AVE
NEBRAS FOOD CORP,11213,347-613-6009,-73.92776596,40.67041524,SAINT JOHNS PL
AYG EPICE INC,10001,212-243-4673,-73.99391167,40.7464677,7TH AVE
1296 SHERIDAN DELI GROCERY CORP.,10456,7189926943,-73.91455079,40.83625202,SHERIDAN AVE
AFAL INC.,10022,2127550471,-73.9681397,40.75470593,E 50TH ST
208 RIVINGTON INC.,10002,2122288301,-73.98285019,40.71841245,RIVINGTON ST
251 GROCERY & DELI CORP.,10463,3473265576,-73.90482439,40.87270504,W KINGSBRIDGE RD
EAST HARLEM GROCERY CORP,10029,2127227678,-73.94672469,40.79577027,E 110TH ST
FAHMAN FAMOUS DELI INC,11432,718-262-0047,-73.79800979,40.70709826,89TH AVE
ELTON AVE DELI & GROCERY INC.,10455,,-73.91492785,40.81833754,ELTON AVE
SION GROCERY CORP,11105,7187215369,-73.91213457,40.77496597,31ST ST
ROSITA SUN-DAYS CORP,11237,,-73.91764195,40.7008864,IRVING AVE
"GENOVESE DRUG STORES, INC.",11201,212-929-6915,-73.99223287,40.68998868,COURT ST
THREE BROTHERS AND NEPHEW CORP.,10309,,-74.20932485,40.55724129,WEST SERVICE RD
D & A EXPRESS CANDY GROCERY CORP.,10029,6462886425,-73.94760654,40.79040473,LEXINGTON AVE
DUANE READE,10024,718-386-6692,-73.97050323,40.78875779,COLUMBUS AVE
YOGI 1672 CORP,10128,9175775493,-73.9462305,40.77713331,YORK AVE
"SCHNEIDER, LEONARD",10036,2128406795,-73.9869481,40.75603531,7 AVENUE
GEM'S CIRCLE FARMS CORP.,10019,212-977-7730,-73.97967193,40.76604159,7TH AVE
HANA PHARMACY INC.,11354,7183593373,-73.82658457,40.77173722,UNION ST
"RITE AID OF NEW YORK, INC.",11220,212-791-5795,-74.01167867,40.64381021,5TH AVE
"PRAMUKH 23, INC.",10003,646-918-6007,-73.9897495,40.72972716,3RD AVE
MNY DELI CORP.,10475,7183205115,-73.82261997,40.86407469,EINSTEIN LOOP
BSHS CORP.,11372,9782278156,-73.89347535,40.75469951,NORTHERN BLVD
ROCKS DELI GROCERY CORP.,11236,917-600-1320,-73.89854894,40.64176511,ROCKAWAY PKWY
BOLLA OPERATING CORP.,11210,5165126125,-73.94498007,40.61683832,NOSTRAND AVE
THE STOP & SHOP SUPERMARKET COMPANY LLC,11235,7183186281,-73.95264225,40.59030778,AVENUE Y
"WALGREEN EASTERN CO., INC.",11429,718-426-4182,-73.75112802,40.70708604,FRANCIS LEWIS BLVD
"WEJDAN CANDY AND GROCERY, INC.",10032,,-73.94234374,40.83750987,BROADWAY
"RITE AID OF NEW YORK, INC.",11368,212-791-5795,-73.859993,40.73819516,99TH ST
SHINOLA DELI GROCERY CORP,10026,212-966-1101,-73.95119996,40.8050165,7TH AVE
C & S MART INC.,10010,2123750214,-73.97902797,40.73601668,1ST AVE
SHINY DELI CORP.,10467,,-73.87979364,40.86982995,E MOSHOLU PKWY N
"GUTIERREZ, EXPEDITO D",11208,7189640210,-73.8845416,40.67998945,FULTON ST
423 EMPIRE DELI AND GROCERY INC,11213,3474868039,-73.93155763,40.66401399,UTICA AVE
JUANITOS GROCERY CORP,10034,2125107374,-73.92342635,40.86453695,SHERMAN AVE
"GUZMAN, RICARDO",11436,7183221772,-73.78854793,40.6710588,150TH ST
3055 WESTCHESTER PETROLEUM LLC,10461,7182977016,-73.831316,40.84796533,WESTCHESTER AVE
153 J AND J FOOD MARKET CORP.,10029,2128315261,-73.94923011,40.78768543,E 99TH ST
QC'S DELI GROCERY INC,11219,347-673-9886,-74.0068489,40.63221113,FORT HAMILTON PKWY
LUCKY LOTTO DELI CORP.,11212,718-485-4894,-73.90900938,40.66287575,ROCKAWAY AVE
LIC ORGANIC GOURMET DELI INC,11101,7188335202,-73.94547259,40.74587856,JACKSON AVE
"PATEL, MADHUBEN",10036,2123025920,-73.98225541,40.75738784,6 AVENUE
"SAANVI FOOD MART, INC.",11377,718-424-4652,-73.8968957,40.74626526,ROOSEVELT AVE
S & P MINI MARKET CORP.,10456,7184100578,-73.91628703,40.82924055,E 165TH ST
"ARMSTRONG GROCERY, INC.",10312,7182277818,-74.15908862,40.54614498,AMBOY RD
"SHAH, JAYSHREE B.",10005,212-509-9710,-74.0073938,40.70518373,WATER STREET
NOR-MARATHON SERVICE STATION INC.,11362,7184233900,-73.73188449,40.76023915,HORACE HARDING EXPY
"KIM, SUNG H.",11354,7184458918,-73.82025208,40.76503034,NORTHERN BLVD
SALMAN DELI & GROCERY CORP,11207,9174368779,-73.8938198,40.67220597,PITKIN AVE
555 DELI AND GROCERY INC,11213,7182381000,-73.93153913,40.66447785,UTICA AVE
BAYONNE DELI & GROCERY INC,10303,,-74.14582466,40.63464956,MORNINGSTAR RD
"FAROOQ, MUHAMMAD S",11205,7182430941,-73.96958058,40.69779104,FLUSHING AVE
"MUTHANA, MUSLEH D",10469,718-231-1393,-73.86122765,40.87134065,BURKE AVE
SPEEDWAY LLC,10470,7182394862,-73.86784199,40.89624002,E 233RD ST
My Convenience Inc,10038,347-217-4714,-74.00863149,40.70969329,JOHN ST
"RITE AID OF NEW YORK, INC.",10466,212-791-5795,-73.84479458,40.89590942,BAYCHESTER AVE
PADMA USA INC.,11435,6462430202,-73.81265249,40.70491897,HILLSIDE AVE
Beer Town & Soda Inc.,11417,,-73.84326971,40.67281793,CROSSBAY BLVD
"Chambers Street Newsstand, LLC",10007,9176988742,-74.01286753,40.71717512,CHAMBERS STREET
"PATEL, PARESH A.",10007,9174953795,-74.00954415,40.71032726,BROADWAY
"5803 MINIMART, INC.",11234,718-763-6627,-73.91905001,40.61944426,AVENUE N
358 FAMOUS DELI LLC,10458,718-933-5640,-73.88455798,40.86838561,BEDFORD PARK BLVD
AANM INC,11435,3476714274,-73.80569235,40.6972056,SUTPHIN BLVD
"WALGREEN EASTERN CO., INC.",11369,718-426-4182,-73.87615251,40.7631415,ASTORIA BLVD
"JFK Air Ventures II, JV",11430,2015282436,-73.78824186,40.64824356,JFK INTERNATIONAL AIRPORT
MR BROADWAY DELI AND GRILL CORP,11207,646-623-4903,-73.91361285,40.68468655,BROADWAY
CHAMPION DELI & GROCERY CORP.,11201,7185968620,-73.99594691,40.69068604,ATLANTIC AVE
SIMPLE LOVE CORP,11101,9172937272,-73.92785829,40.73836197,GREENPOINT AVE
"SHAIKH, ALTAF L",10025,3475361374,-73.96701598,40.79355738,WEST   97 STREET
"PEREZ, MARIA S",10466,7186543261,-73.85951775,40.89000249,E 228TH ST
L.I.C. DELI GROCERY INC 1,11101,7183924790,-73.94268861,40.75599709,40TH AVE
INTERNATIONAL DELI CORP.,11218,7184366500,-73.9848164,40.63858099,14TH AVE
"RD & R DELI & GROCERY, CORP.",10304,718-447-0568,-74.08830244,40.61169579,RICHMOND RD
A & A FOOD DISTRIBUTION INC.,10303,7182731163,-74.1500262,40.62526794,FOREST AVE
"PATEL, AMBALAL B",10001,2129999999,-73.99914457,40.75458407,WEST   34 STREET
SPEEDWAY LLC,10461,7182394862,-73.82940942,40.83455185,E TREMONT AVE
NEW GOLDEN APPLE INC.,10103,2128347074,-73.97606393,40.76040594,5TH AVE
BAYSIDE SMOKE & LOTTO INC,11361,,-73.77088379,40.76344685,BELL BLVD
"CAFE LA MORENA, INC.",11232,347-227-7784,-74.00653413,40.65544026,3RD AVE
"SANDU, NACHHATTER'S",10022,,-73.96802547,40.75957782,3 AVENUE
PRICELESS DISCOUNT CORP,10468,7186901701,-73.90262077,40.86884965,W KINGSBRIDGE RD
"270 MARKET, INC.",10036,2122788008,-73.98662966,40.76003985,W 47TH ST
WEST MOBIL ON 8TH INC.,10014,212-989-3555,-74.00386836,40.73870015,8TH AVE
5TH AVENUE WALI INC.,10001,2126831068,-73.98800068,40.74373072,5TH AVE
LITTLE SIP NY LLC,10001,6465957497,-73.99052629,40.74766693,W 30TH ST
WYCKOFF DELI CORP,11385,7189137101,-73.90368195,40.69536406,WYCKOFF AVE
MEGA NEWS INC.,10022,2122234561,-73.96630718,40.75974751,E 57TH ST
MANNIX FAMILY MARKET @ VETERAN'S ROAD LLC,10309,718-979-3303,-74.23518329,40.52798086,VETERANS RD W
"ASARO, RICHARD VINCENT (1)",11204,2128378343,-73.98365027,40.61862895,20TH AVE
"GENOVESE DRUG STORES, INC.",10465,212-929-6915,-73.82492059,40.82926978,E TREMONT AVE
AM & PM GROCERY INC.,11219,7184911513,-74.00723437,40.63195584,FORT HAMILTON PKWY
138 PETROLEUM LLC,10451,718-402-2226,-73.93097032,40.81356421,E 138TH ST
"VISHWA NEWS, INC.",11201,718-797-2532,-73.9832832,40.68919449,BOND ST
"WALGREEN EASTERN CO., INC.",10009,718-426-4182,-73.98075709,40.73360435,1ST AVE
DELANCEY'S LUDLOW LLC,10002,6465025424,-73.98921727,40.71884964,DELANCEY ST
KINGSBOROUGH DELI INC,11233,9174426344,-73.92192315,40.67601352,RALPH AVE
OCEAN ROBIN VARIETIES INC.,10305,7188767687,-74.0632268,40.59572113,OCEAN AVE
NAGI A. ISMAIL,10032,2125434890,-73.94333105,40.83666499,W 161ST ST
"RITE AID OF NEW YORK, INC.",11234,212-791-5795,-73.92678301,40.61352069,FLATBUSH AVE
SHANVI CONVENIENCE AND GROCERY INC,11375,7188964475,-73.83850738,40.71903057,QUEENS BLVD
"FAMILY DOLLAR STORES OF NEW YORK, INC.",11212,7048476961,-73.90240634,40.6651293,DUMONT AVE
RONY'S DELI & GRILL INC,11385,,-73.90480405,40.70254531,ONDERDONK AVE
KING WASHINGTON GROCERY CORP.,10033,2127401578,-73.9368721,40.8491281,BROADWAY
I & I DELI CORP,11222,718-383-2311,-73.95331866,40.72492306,NORMAN AVE
750 LOBBY NEWSSTAND INC.,10017,2126610079,-73.97230899,40.75372164,3RD AVE
"LOS PRIMOS MINI-MARKET, INC.",10452,7187423512,-73.92726722,40.83356269,WOODYCREST AVE
"120-03 DELI & GRILL, INC.",11418,7184415681,-73.82991901,40.70023575,JAMAICA AVE
BARBARA DELI FOOD CORP,10452,718-992-2234,-73.92202706,40.83073495,WALTON AVE
"PINAZ ENTERPRISE, INC.",10011,9172246655,-73.99766897,40.73620521,AVENUE OF THE AMERICAS
"PERRY & 11TH STREET, CORP.",10014,2127279521,-74.00343158,40.73588405,W 4TH ST
N A F GOURMET DELI CORP.,10026,2128666602,-73.95329589,40.79860294,W 110TH ST
DANIA DELI GROCERY CORP.,11435,7183222763,-73.79935409,40.68707748,111TH AVE
793 WYCKOFF DELI CORP,11385,3478819640,-73.90901499,40.69839863,WYCKOFF AVE
YEA DELI GROCERY CORP,11208,7188271133,-73.87112746,40.67550946,PITKIN AVE
SURAJ TRADING CORP.,11377,7184780211,-73.9018371,40.74576729,ROOSEVELT AVE
3485 DELI GROCERY CORP,10469,3474300992,-73.84701959,40.8768313,BOSTON RD
