"","NAME","BORO","ZIP","TEL","TYPE","GRADE","LON","LAT","ADDRESS"
"6411","LA RUBIA RESTAURANT","MANHATTAN",10031,"2126941616","American","A",-73.9511351,40.8261831,"3517 BROADWAY, New York City"
"6412","REDFARM","MANHATTAN",10024,"2127249700","Asian","",-73.9807391,40.7821167,"2170 BROADWAY, New York City"
"6413","JOE","MANHATTAN",10027,"2129247400","American","A",-73.9620515,40.8100006,"550 WEST  120 STREET, New York City"
"6414","COCO FRESH TEA & JUICE","MANHATTAN",10010,"2128516618","Dessert","A",-73.9845321,40.7401502,"38 LEXINGTON AVENUE, New York City"
"6415","DANIELA'S TRATTORIA","MANHATTAN",10036,"2128693585","Italian","",-73.9880027,40.759241,"728 8 AVENUE, New York City"
"6416","LITTLE BRANCH","MANHATTAN",10014,"2129294360","American","",-74.0050466,40.7301116,"20 7 AVENUE SOUTH, New York City"
"6417","MCDONALD'S","BRONX",10452,"7184109150","QuickMeal","A",-73.9155153,40.8397046,"101 EAST  170 STREET, New York City"
"6418","PIES 'N' THIGHS","MANHATTAN",10002,"2124317437","American","A",-73.9913295,40.7148627,"43 CANAL ST, New York City"
"6419","KASIA'S RESTAURANT","BROOKLYN",11249,"7183878780","European","A",-73.9568243,40.718942,"146 BEDFORD AVENUE, New York City"
"6420","XE LUA RESTAURANT","MANHATTAN",10013,"2125778887","Asian","A",-73.9986377,40.7165501,"86 MULBERRY ST, New York City"
"6421","GLATT CONEY","BROOKLYN",11230,"6462668772","Chinese","B",-73.964515,40.619421,"1558 CONEY ISLAND AVE, New York City"
"6422","CHEUNG HING KITCHEN","QUEENS",11434,"7182973597","Chinese","B",-73.7783384,40.6900302,"11460 MERRICK BOULEVARD, New York City"
"6423","SAPPHIRE LOUNGE","MANHATTAN",10002,"2127775153","American","A",-73.989691,40.7229641,"249 ELDRIDGE STREET, New York City"
"6424","GRIND","BROOKLYN",11223,"7183826700","Other","",-73.9714851,40.608986,"431 AVENUE P, New York City"
"6425","CIAO","MANHATTAN",10012,"6465590640","Italian","A",-73.9966246,40.7206564,"178 MULBERRY STREET, New York City"
"6426","BAR 13","MANHATTAN",10003,"2129796677","American","",-73.9920185,40.7345809,"35 EAST   13 STREET, New York City"
"6427","CITIGROUP CONFERENCE DINING","MANHATTAN",10013,"2128163202","American","A",-74.0111456,40.7206751,"388 GREENWICH STREET, New York City"
"6428","RESTAURANT SALVADORENO ''EL JIBOA''","QUEENS",11362,"7183574117","European","C",-73.7370033,40.76946,"25113 NORTHERN BOULEVARD, New York City"
"6429","MANHATTAN COURTYARD","MANHATTAN",10022,"2126441300","American","",-73.9702247,40.7578092,"866 3 AVENUE, New York City"
"6430","TASTE OF DOLLY'S PIZZERIA & RESTAURANT","QUEENS",11368,"7185651420","Italian","B",-73.8555068,40.7513578,"4007 111 STREET, New York City"
"6431","DOMINO'S","BROOKLYN",11232,"7186333733","QuickMeal","",-74.0060431,40.6524061,"3901 4 AVENUE, New York City"
"6432","NEW YORK PIZZA SUPREMA","MANHATTAN",10001,"2125948939","QuickMeal","",-73.995321,40.750205,"413 8 AVENUE, New York City"
"6433","DON ALEX RESTAURANT","QUEENS",11372,"7184240233","Other","A",-73.8820709,40.7499884,"8410 37 AVENUE, New York City"
"6434","ARCHER SPORTS BAR","BRONX",10462,"7187923870","American","",-73.8636097,40.8381861,"1511 WHITE PLAINS ROAD, New York City"
"6435","WU'S WONTON KING","MANHATTAN",10002,"2124771111","Chinese","B",-73.9899485,40.7137813,"165 E BROADWAY, New York City"
"6436","POPEYES/DUNKIN DONUTS","BROOKLYN",11221,"7184523035","American","A",-73.96172,40.8108347,"15561560 BROADWAY, New York City"
"6437","STARBUCKS","MANHATTAN",10023,"2123070162","Dessert","A",-73.9825697,40.769258,"1841 BROADWAY, New York City"
"6438","TWO DOORS","MANHATTAN",10128,"2128281388","American","",-73.9530945,40.7805984,"1576 3 AVENUE, New York City"
"6439","NORTH VILLAGE DELI","MANHATTAN",10011,"2122290887","American","",-74.0024528,40.7394869,"78 8TH AVE, New York City"
"6440","KAM FUNG RESTAURANT","BROOKLYN",11234,"7182530212","Chinese","",-73.9243167,40.6192923,"5221 AVENUE N, New York City"
"6441","GULSHAN TERRACE","QUEENS",11377,"7184574577","Other","",-73.9027477,40.7499845,"5915 37 AVENUE, New York City"
"6442","THREE DECKER RESTAURANT","MANHATTAN",10128,"2122899936","American","A",-73.9492533,40.7808636,"1746 2 AVENUE, New York City"
"6443","NEW UTRECHT RESTAURANT","BROOKLYN",11219,"7186862677","Chinese","",-73.994101,40.6400877,"4419 NEW UTRECHT AVE, New York City"
"6444","40/40 CLUB","MANHATTAN",10010,"2128324040","American","B",-73.9897047,40.743112,"6 WEST   25 STREET, New York City"
"6445","MINT","BROOKLYN",11223,"7183390273","Other","A",-73.9696327,40.6046854,"535 KINGS HIGHWAY, New York City"
"6446","SWEET BROOKLYN BAR & GRILL","BROOKLYN",11216,"3474250111","American","",-73.9500071,40.6778648,"608 NOSTRAND AVE, New York City"
"6447","RAMEN TAKUMI","MANHATTAN",10016,"2126792752","Asian","",-73.9775677,40.7460679,"517 3 AVENUE, New York City"
"6448","TACO Y BURRITO [EL ANCLA PUERTO PLATA]","MANHATTAN",10040,"2125675557","American","Z",-73.9258344,40.8612071,"142 NAGLE AVE, New York City"
"6449","KING DRAGON 88","MANHATTAN",10029,"2123696788","Chinese","A",-73.9503307,40.7928544,"1548 MADISON AVE, New York City"
"6450","TASTE OF CHINA","BROOKLYN",11214,"7182563838","Chinese","A",-73.9942216,40.6087544,"7824 20TH AVE, New York City"
"6451","LITTLE CAESARS","BRONX",10459,"9177927490","QuickMeal","A",-73.8915312,40.824486,"1054 SOUTHERN BOULEVARD, New York City"
"6452","NEW CHOI HEE II CHINESE RESTAURANT","QUEENS",11378,"7184161010","Chinese","",-73.9079236,40.7207484,"5907 GRAND AVE, New York City"
"6453","KRISTY'S RESTAURANT","BRONX",10451,"7184020698","Chinese","A",-73.9164181,40.8226839,"796 COURTLANDT AVENUE, New York City"
"6454","HABANA TO GO","BROOKLYN",11217,"7188589500","European","B",-73.9742084,40.6860562,"690 FULTON ST, New York City"
"6455","EAST BUFFET & RESTAURANT","QUEENS",11355,"7183589830","Chinese","",-73.8279576,40.7551147,"4207 MAIN ST, New York City"
"6456","HILLSTONE MANHATTAN","MANHATTAN",10010,"2126891090","American","A",-73.9848365,40.742659,"378 PARK AVENUE SOUTH, New York City"
"6457","CIRCO RESTAURANT","MANHATTAN",10019,"2122653636","Italian","A",-73.9793577,40.7630705,"120 WEST   55 STREET, New York City"
"6458","BOB'S STEAK & CHOP HOUSE","MANHATTAN",10022,"2127545031","American","",-73.9749476,40.7594267,"21 EAST   52 STREET, New York City"
"6459","MI BELLA DAMA RESTAURANT","BROOKLYN",11237,"7186284253","European","",-73.9237398,40.7016524,"296 KNICKERBOCKER AVENUE, New York City"
"6460","CAFFE BENE","QUEENS",11104,"7187291180","Dessert","",-73.9225332,40.7439419,"4131 QUEENS BLVD, New York City"
"6461","DRAGON CHINA RESTAURANT ON BAYRIDGE","BROOKLYN",11209,"7182382202","Chinese","",-73.9906003,40.7286208,"7917 3RD AVE, New York City"
"6462","TACO KING","QUEENS",11375,"7188968100","Mexcian","",-73.8491641,40.7328745,"6405 108 STREET, New York City"
"6463","EL PATRON NIGHTCLUB CABARET-RESTAURANT","BRONX",10452,"6462280275","American","A",-73.9172519,40.8414228,"1465 JEROME AVENUE, New York City"
"6464","TAQUERIA IZUCAR","BROOKLYN",11237,"7184560569","Mexcian","A",-73.9156265,40.6992749,"1503 MYRTLE AVENUE, New York City"
"6465","KENNEDY'S CHICKEN SANDWICHES","MANHATTAN",10032,"2122818144","Chinese","",-73.9449619,40.834515,"3789 BROADWAY, New York City"
"6466","GOEMON CURRY","MANHATTAN",10012,"2122261262","Asian","A",-73.9950999,40.720838,"29 KENMARE ST, New York City"
"6467","SAL'S FAMILY PIZZA","MANHATTAN",10013,"2129250440","QuickMeal","A",-73.9965332,40.7206081,"384 BROOME STREET, New York City"
"6468","COFFEED","MANHATTAN",10011,"__________","Dessert","",-73.9951726,40.7389298,"590 AVENUE OF THE AMERICAS, New York City"
"6469","ESTRELLA BAR & RESTAURANT","BRONX",10452,"7182937246","American","A",-73.9164774,40.8414854,"1470 JEROME AVENUE, New York City"
"6470","ROMEO'S PIZZERIA","QUEENS",11366,"7184544223","Italian","",-73.7807163,40.7291146,"18808 UNION TURNPIKE, New York City"
"6471","KNAPP ST PIZZA II","BROOKLYN",11223,"7183760174","QuickMeal","",-73.9731698,40.5904198,"261 AVENUE X, New York City"
"6472","JOE BROADWAYS BILLIARDS","STATEN ISLAND",10303,"7187279194","American","",-74.1622198,40.6261838,"2178 FOREST AVENUE, New York City"
"6473","LOONG XIN ASIAN CUISINE","BRONX",10466,"7187087726","Chinese","A",-73.8584593,40.8935784,"670 E 233RD ST, New York City"
"6474","FRESH & CO","MANHATTAN",10017,"2128672333","QuickMeal","A",-73.9740425,40.7536555,"475 LEXINGTON AVE, New York City"
"6475","PROPER WEST","MANHATTAN",10018,"2129979000","American","",-73.9847682,40.7523955,"54 W 39TH ST, New York City"
"6476","BUS STOP DINER","MANHATTAN",10031,"2126902150","American","A",-73.9553624,40.8204466,"3341 BROADWAY, New York City"
"6477","ALAMO DRAFTHOUSE CINEMA","BROOKLYN",11201,"7185132547","American","",-73.9834806,40.690621,"445 GOLD ST, New York City"
"6478","FAST EDDIES","MANHATTAN",10036,"6464498604","American","",-73.993499,40.762817,"667 10 AVENUE, New York City"
"6479","STARLIGHT GRILL RESTAURANT & SWEETS","QUEENS",11370,"7185058800","Other","A",-73.8888522,40.7650511,"8002 ASTORIA BOULEVARD, New York City"
"6480","PIZZA HUT","QUEENS",11377,"7183355511","QuickMeal","A",-73.9099057,40.7527716,"5102 NORTHERN BLVD, New York City"
"6481","GOLDEN KRUST CARIBBEAN BAKERY & GRILL","BROOKLYN",11236,"7182094242","Mexcian","",-73.8923596,40.6365321,"1887 ROCKAWAY PARKWAY, New York City"
"6482","LITTLE SHEEP MONGOLIAN HOT POT","QUEENS",11354,"7187628881","Chinese","A",-73.8290406,40.7622731,"13659 37 AVENUE, New York City"
"6483","SAM'S PLACE","MANHATTAN",10016,"2125996360","Italian","",-73.9772263,40.7493346,"132 EAST   39 STREET, New York City"
"6484","WOOLWORTH TOWER KITCHEN","MANHATTAN",10002,"2125712930","American","A",-74.0082925,40.7124491,"233 BROADWAY, New York City"
"6485","J & JOE DELI & GROCERY","QUEENS",11432,"7189690843","QuickMeal","",-73.8033439,40.7181785,"8239 164 STREET, New York City"
"6486","STARBUCKS","BROOKLYN",11235,"7189343211","Dessert","A",-73.9612556,40.577947,"607 BRIGHTON BEACH AVE, New York City"
"6487","MATTEO'S OF HOWARD BEACH","QUEENS",11414,"7183222606","Italian","A",-73.8417153,40.6648338,"9210 SHORE PARKWAY, New York City"
"6488","RIVER DELI","BROOKLYN",11201,"7182549200","Italian","",-73.998988,40.692337,"2834 COLUMBIA PLACE, New York City"
"6489","SEDUTTO","MANHATTAN",10075,"2128799557","Dessert","A",-73.9528705,40.7717378,"1498 1 AVENUE, New York City"
"6490","UNCLE ZHOU RESTAURANT","QUEENS",11373,"7183930888","Chinese","",-73.879053,40.740749,"8329 BROADWAY, New York City"
"6491","STARBUCKS","QUEENS",11377,"7184243716","Dessert","A",-73.9094152,40.7523184,"5106 NORTHERN BOULEVARD, New York City"
"6492","PERLAS","QUEENS",11377,"7186852302","Asian","B",-73.8958136,40.7465575,"6909 ROOSEVELT AVENUE, New York City"
"6493","SMOKEY ISLAND GRILLE","BROOKLYN",11216,"3477708021","Mexcian","A",-73.9498911,40.6802035,"1274 FULTON STREET, New York City"
"6494","GHANG THAI KITCHEN","BROOKLYN",11201,"7188751369","Asian","",-73.9938877,40.6861227,"229 COURT STREET, New York City"
"6495","BOSTON MARKET","BROOKLYN",11239,"3475494952","Chinese","A",-73.8821594,40.6481042,"1340 PENNSYLVANIA AVE, New York City"
"6496","NEW SHANGHAI TIDE RESTAURANT","QUEENS",11354,"7186610900","Chinese","",-73.830752,40.7584609,"13520 40TH RD, New York City"
"6497","WOODSIDE KITCHEN","QUEENS",11373,"7188983570","Chinese","",-73.8884427,40.7432428,"7610 WOODSIDE AVENUE, New York City"
"6498","LA BROCHETTE STEAKHOUSE.","MANHATTAN",10016,"2129722200","Other","A",-73.9774857,40.7498776,"340 LEXINGTON AVE, New York City"
"6499","LA PEQUENA COLOMBIA","QUEENS",11103,"7187269857","European","",-73.9192551,40.758367,"3225 STEINWAY ST, New York City"
"6500","O'NEALS","QUEENS",11430,"7186566210","American","B",-73.7781391,40.6413111,"0 JFK INTERNATIONAL AIRPORT, New York City"
"6501","COLOMBIA FAMA BAKERY","QUEENS",11377,"6463999658","QuickMeal","A",-73.9039466,40.7456709,"6017 ROOSEVELT AVENUE, New York City"
"6502","FAMOUS FAMIGLIA PIZZERIA","MANHATTAN",10025,"2128651234","QuickMeal","A",-73.9669846,40.8049697,"2859 BROADWAY, New York City"
"6503","N.Y. TRACKS CAFE","BROOKLYN",11236,"7186760870","Mexcian","",-73.918933,40.6391619,"1556 RALPH AVENUE, New York City"
"6504","HOLLYWOOD DINER","MANHATTAN",10011,"2126918465","American","",-73.9880249,40.663498,"574 6 AVENUE, New York City"
"6505","OAXACA TAQUERIA","BROOKLYN",11249,"7183888804","Mexcian","",-74.0000476,40.7205116,"130 GRAND ST, New York City"
"6506","NUCCI'S RESTAURANT","STATEN ISLAND",10310,"7188154882","Italian","",-74.1097497,40.6296623,"616 FOREST AVENUE, New York City"
"6507","HOMEFRONT DELI","MANHATTAN",10017,"2126820838","American","",-73.9792299,40.7520264,"41 E 41ST ST, New York City"
"6508","RIVERDALE K GRILL HOUSE","BRONX",10471,"7187087939","Other","B",-73.9043368,40.9067378,"5693 RIVERDALE AVE, New York City"
"6509","TORTAS DON PACOS","MANHATTAN",10035,"2128760700","Mexcian","",-73.939521,40.798165,"2131 3 AVENUE, New York City"
"6510","CHINA GARDEN","BRONX",10472,"7188939323","Chinese","A",-73.875742,40.8295153,"1205 STRATFORD AVE, New York City"
"6511","FOO ON CHINESE RESTAURANT","QUEENS",11432,"7182971287","Chinese","A",-73.778561,40.7135984,"18304 HILLSIDE AVENUE, New York City"
"6512","PIADA","MANHATTAN",10019,"2127522727","Italian","A",-73.9743547,40.7646095,"768 5TH AVE, New York City"
"6513","KINGS PIZZA","BRONX",10468,"7185490050","QuickMeal","",-73.9028071,40.8692701,"131 W KINGSBRIDGE RD, New York City"
"6514","L'ITALIANO TRATTORIA","QUEENS",11364,"7182242536","Italian","A",-73.761355,40.748094,"21601 HORACE HARDING EXPRESSWAY, New York City"
"6515","SABOR TROPICAL","MANHATTAN",10034,"2123045144","American","",-73.9234825,40.8643445,"143 SHERMAN AVE, New York City"
"6516","HUNAN BISTRO","MANHATTAN",10003,"7186685271","Chinese","C",-73.9881383,40.7323512,"96 3RD AVE, New York City"
"6517","NOCCIOLA PIZZERIA","MANHATTAN",10029,"6465901438","QuickMeal","",-73.9451555,40.7953442,"123 E 110TH ST, New York City"
"6518","SUBWAY","MANHATTAN",10033,"2125108349","QuickMeal","",-73.9370799,40.8443211,"1264 SAINT NICHOLAS AVE, New York City"
"6519","GYRO CAFE","BROOKLYN",11218,"7184380860","Other","B",-73.970207,40.643152,"580 CONEY ISLAND AVE, New York City"
"6520","MARI VANNA","MANHATTAN",10003,"2127771955","Other","",-73.988506,40.738884,"41 EAST 20 STREET, New York City"
"6521","LA CALENITA BAKERY","QUEENS",11373,"7182058273","American","",-73.8830803,40.7474118,"4006 83RD ST, New York City"
"6522","KULU DESSERTS","QUEENS",11354,"7188863302","Dessert","A",-73.8329945,40.760606,"3706 PRINCE ST, New York City"
"6523","JR PRIMOS RESTAURANT","BRONX",10467,"3474495680","European","",-73.8678129,40.8651277,"698 ALLERTON AVENUE, New York City"
"6524","SRIPRAPHAI THAI RESTAURANT","QUEENS",11377,"7188999599","Asian","A",-73.8991269,40.746499,"6415 39 AVENUE, New York City"
"6525","AVA BREW","BROOKLYN",11201,"9172240766","Dessert","B",-73.9846274,40.6919139,"100 WILLOUGHBY ST, New York City"
"6526","LEFTFIELD","MANHATTAN",10002,"2126771100","American","B",-73.9894795,40.7183401,"87 LUDLOW STREET, New York City"
"6527","MARQUEE","MANHATTAN",10001,"6464730202","American","",-74.0028306,40.7500963,"289 10 AVENUE, New York City"
"6528","809 GRILL & BAR RESTAURANT","MANHATTAN",10040,"2123043800","American","",-73.9253118,40.8619884,"112 DYCKMAN STREET, New York City"
"6529","PRESSO COFFEE","QUEENS",11354,"7183580257","Dessert","A",-73.8326682,40.7593849,"13342 39TH AVE, New York City"
"6530","LONE STAR BAR & GRILL","BROOKLYN",11209,"7187996364","American","",-73.9728946,40.7644711,"8703 5 AVENUE, New York City"
"6531","DAGAN PIZZA","BROOKLYN",11234,"7182090636","QuickMeal","A",-73.9122805,40.6136522,"6187 STRICKLAND AVENUE, New York City"
"6532","GIARDINO RISTORANTE","QUEENS",11363,"7184281090","Italian","",-73.7442461,40.7656447,"4437 DOUGLASTON PARKWAY, New York City"
"6533","TIFFANY'S KARIB BAKERY","QUEENS",11411,"7182760372","QuickMeal","",-73.7302656,40.6919955,"23109 LINDEN BOULEVARD, New York City"
"6534","N.Y. LIFE EXECUTIVE DINING ROOM .","MANHATTAN",10010,"2125765359","American","A",-73.98617,40.7430573,"51 MADISON AVE FL 13, New York City"
"6535","TRIPLE A DINER","MANHATTAN",10029,"2124106950","American","",-73.942769,40.790568,"2061 2 AVENUE, New York City"
"6536","BLEACHERS SPORTS BAR AND GRILL","BROOKLYN",11217,"7188571111","American","",-73.9749987,40.6802314,"240 FLATBUSH AVE, New York City"
"6537","MCDONALD'S","MANHATTAN",10035,"6466721381","QuickMeal","A",-73.9370804,40.8044996,"145 EAST  125 STREET, New York City"
"6538","C.U.N.Y CAFE","MANHATTAN",10016,"2128177950","American","A",-73.984007,40.7486485,"365 FIFTH AVENUE, New York City"
"6539","E. SUSHI OF BROOKLYN","BROOKLYN",11234,"7183381038","Chinese","A",-73.9323928,40.6181132,"2118 FLATBUSH AVE, New York City"
"6540","SUBWAY","MANHATTAN",10019,"2125820880","QuickMeal","A",-73.9833497,40.7675605,"314 WEST   58 STREET, New York City"
"6541","DUNKIN' DONUTS","QUEENS",11385,"7183864633","QuickMeal","",-73.8967196,40.7004631,"6040 MYRTLE AVENUE, New York City"
"6542","BLAKE & TODD","MANHATTAN",10017,"2128830010","American","A",-73.9773018,40.7542642,"52 VANDERBILT AVENUE, New York City"
"6543","CAMINITO SPORTS BAR AND BILLIARD","BRONX",10458,"3475902665","Dessert","A",-73.886054,40.8662923,"393 EAST  198 STREET, New York City"
"6544","LANTERN","BROOKLYN",11201,"7182372594","Asian","",-73.9954793,40.6952845,"101 MONTAGUE STREET, New York City"
"6545","BED-STUY FISH FRY","BROOKLYN",11238,"7183993000","American","",-73.9631321,40.6824787,"940 FULTON ST, New York City"
"6546","LA BOITE EN BOIS","MANHATTAN",10023,"2128742705","European","",-73.9802468,40.7749073,"75 WEST   68 STREET, New York City"
"6547","EL COCOTERO","MANHATTAN",10011,"2122068903","European","A",-73.9993944,40.7414741,"228 W 18TH ST, New York City"
"6548","TERRI","MANHATTAN",10010,"2126478810","Other","",-73.9923849,40.7423606,"60 WEST   23 STREET, New York City"
"6549","BANGKOK GRAND PALACE","MANHATTAN",10022,"2129808834","Asian","C",-73.966044,40.7536346,"882 FIRST AVENUE, New York City"
"6550","BUKANITAS","BROOKLYN",11219,"3472239827","Mexcian","",-73.9966554,40.6273612,"6014 NEW UTRECHT AVE, New York City"
"6551","ACME BAR & GRILL","MANHATTAN",10012,"2122032121","American","A",-73.9940567,40.727229,"9 GREAT JONES STREET, New York City"
"6552","MISS LILY'S","MANHATTAN",10012,"6465885375","Mexcian","",-74.0013763,40.7279618,"132 WEST HOUSTON STREET, New York City"
"6553","BURGER KING","QUEENS",11361,"7182251695","QuickMeal","A",-73.7593688,40.7615556,"22210 NORTHERN BOULEVARD, New York City"
"6554","MADISON RESTAURANT","MANHATTAN",10022,"2124210948","American","",-73.9650056,40.7559881,"965 1 AVENUE, New York City"
"6555","ISLAND BURGER","BROOKLYN",11203,"7184952474","QuickMeal","C",-73.9299121,40.6507679,"915 UTICA AVENUE, New York City"
"6556","LENNY'S PIZZERIA","QUEENS",11414,"7187383500","Italian","",-73.8381475,40.6505913,"16402 CROSSBAY BOULEVARD, New York City"
"6557","JOHN'S RESTAURANT","MANHATTAN",10003,"2124759531","Italian","A",-73.9855067,40.7306588,"302 EAST   12 STREET, New York City"
"6558","EXTRA VIRGIN","MANHATTAN",10014,"2126919359","European","",-74.0031344,40.7354027,"259 WEST    4 STREET, New York City"
"6559","Shaking Crab/Only One Place","QUEENS",11354,"9175635368","Chinese","",-73.8330494,40.7607303,"3702 PRINCE ST, New York City"
"6560","CHAI THAI KITCHEN","MANHATTAN",10019,"2127078778","Asian","P",-73.9835089,40.7654188,"930 8TH AVE, New York City"
"6561","ELIZABETHS NEIGHBORHOOD TABLE","MANHATTAN",10025,"2122806500","American","",-73.9688919,40.7910065,"680 COLUMBUS AVENUE, New York City"
"6562","BARBES","BROOKLYN",11215,"3474220248","American","B",-73.9852187,40.7283218,"376 NINTH STREET, New York City"
"6563","LUIGI'S PIZZA","QUEENS",11416,"7184414434","QuickMeal","B",-73.840793,40.6900619,"10402 ATLANTIC AVENUE, New York City"
"6564","CREDIT SUISSE (Executive dining)","MANHATTAN",10010,"2123256950","American","A",-73.9870352,40.7415343,"11 MADISON AVE, New York City"
"6565","ASIAN FUSION","MANHATTAN",10027,"3478285904","Asian","",-73.9486853,40.8078818,"2071 ADAM CLAYTON POWELL JR BLVD, New York City"
