NAME,GRADE,ADDRESS,ZIPCODE,RATING,PRICE,LAT,LON,CUISINE,TAG,TEL
"DUNKIN' DONUTS, BASKIN ROBBINS",A,39 AVENUE,11354,2,$,40.76041,-73.82877,American,cake cream ice donuts dunkin tea,17183580902
TIMNA,B,SAINT MARKS PL,10009,4.5,$$$,40.72722,-73.98388,European,brunch friendly bread dish timna table,16469645181
GRILL 21,A,E 21ST ST,10010,4,$$,40.73567609,-73.97996349,Asian,filipino pork rice grilled garlic halo,12124735950
BEST LUNCHEONETTE,A,BATH AVENUE,11214,3.5,,40.60396,-74.00679,American,price coffee friendly booths delivery nice,17182361708
PARISH,A,ORCHARD ST,10002,4,$$,40.72057,-73.98887,American,meat candy bar butcher brisket cheese,12128428000
DUKE'S,A,3 AVENUE,10016,3.5,$$,40.748089,-73.976864,American,drinks friendly chicken bar bit fried,12129495400
STARBUCKS,A,PAGE AVENUE,10309,3.5,$$,40.521637,-74.235521,Coffee,starbucks coffee drinks parking staff customer,17183561090
FAIRFIELD INN & SUITES NEW YORK MANHATTAN FINANCIAL DISTRICT,A,FRONT ST,10038,4,$$,40.705911,-74.004993,European,hotel stay staff breakfast nice bed,12128260001
WEI WILLIAMSBURGH,A,BORINQUEN PL,11211,3.5,$$,40.7107868,-73.9542168,Chinese,wei dish dumplings soup chinese chicken,17183601908
HAN WONG RESTAURANT,A,20TH AVE,11214,3,$,40.6050797,-73.9979782,Chinese,rice wong dish pork roasted chinese,17187141188
THE RAIL LINE DINER,A,WEST   23 STREET,10011,3.5,$$,40.74647,-74.00167,American,diner service fried manager cheese chicken,12129243709
BURGER KING,A,BEAVER STREET,10004,1.5,$,40.70482,-74.0125,QuickMeal,burger manager system wait service times,12124831051
LEE CHINESE FOOD,A,FULTON ST,11208,2,$,40.6824226,-73.8759308,Chinese,called im fried mad phone rude,17182775064
NO. 1 CHINESE RESTAURANT,A,SUTPHIN BLVD,11434,2.5,$,40.680926,-73.79189,Chinese,free pieces pretty chicken chinese con,17183234300
FOTEH'S TANDOORI,A,CONEY ISLAND AVE,11223,4,$$,40.59209949,-73.96092989,European,plov samsa authentic recommend cooked home,17189758787
DUNKIN' DONUTS,A,WEST   23 STREET,10011,3,$,40.74303865,-73.99323579,QuickMeal,coffee employees donuts bagel customer extremely,12126754040
PATACON PISAO,A,GRAND AVENUE,11373,4,$,40.73515,-73.88126,European,patacon arepa eat sauce friendly avocado,17188998922
GASOLINA BAR LOUNGE,,BOSTON POST ROAD,10467,2,$$,40.863955,-73.864878,American,drinks bartender chance enjoyed friendly girl,17187085018
LEGEND'S PUB,A,VICTORY BOULEVARD,10314,3,$,40.612816,-74.129932,American,beer chlorine drinks drug island legends,17184421320
LELLO'S PIZZA,A,GLENWOOD ROAD,11210,1.5,$,40.63451,-73.93756,Pizza,pizza delivery cheese burnt busy crust,17188596505
U LIKE CHINESE RESTAURANT,A,MARCY AVENUE,11206,4.5,$,40.694007,-73.949259,Chinese,chinese chicken price rice tofu fried,17182439096
CUCHIFRITO,A,EAST  116 STREET,10029,3.5,$,40.79804,-73.941,Latin,chicken mofongo puerto beans fried rican,12128764846
CHEF ALESS,A,2ND AVE,10029,5,,40.791908,-73.9409878,European,aless chef event party catering delicious,19178865119
FLOWER POWER COFFEE HOUSE NYC,A,MYRTLE AVE,11385,5,,40.70074,-73.89228,Coffee,flowers florist bouquet dorothy garden life,17183660011
ALL AMERICAN BAGEL,A,153RD AVE,11414,3.5,$,40.666739,-73.850773,American,bagel cheese wait cream counter price,17183227722
BASIL CUCINA & CATERING,B,FOREST AVE,10302,4.5,,40.6247,-74.1448,Pizza,chicken delicious fresh im price salad,17184481087
GIO'S PIZZA & RESTAURANT,A,E 141ST ST,10454,1,,40.81232834,-73.92427063,Pizza,giovani atrociousthe bad concourse gio grand,17189931952
BURGER HEAVEN,A,E 49TH ST,10017,4,$$,40.75734,-73.97656,American,burger fried bar friendly bh eat,12127552166
PEKING RESTAURANT,A,WOODSIDE AVENUE,11377,4,$,40.74564391,-73.90623576,Chinese,chicken fried rice ribs pretty price,17186721414
SOPHIES CUBAN CUISINE,A,E 68TH ST,10065,3,$$,40.765559,-73.957411,Latin,sandwich sophies rice sauce cuban green,12124391814
DOSA DELIGHT,,73RD ST,11372,3.5,$$,40.7495245,-73.8929686,Asian,dosa samosas eat service xai masala,17183971000
CAFE METRO,A,EAST   42 STREET,10017,3,$$,40.75319476,-73.98032628,American,salad top sandwich service cheese door,12126973700
BARRANQUILLA BAKERY & RESTAURANT,A,JUNCTION BOULEVARD,11372,3.5,$,40.7536504,-73.8721124,Latin,fresh staff bandeja busy cheap cheese,17184781888
BRAVO'S RESTAURANT &  CAFE,A,SENECA AVENUE,11385,4,$,40.70726395,-73.91472626,European,coffee friendly neighborhood nice sandwich space,17188210492
NIEVES TIA MIMI DELI,A,5TH AVE,11220,4,$$,40.6465042,-74.00901156,Latin,chamoyada price charge experience person bit,17184383060
RED LOTUS BAKERY & CAFE,Z,NORTHERN BOULEVARD,11362,3.5,$,40.77231,-73.73446,QuickMeal,cake tea bakery bun pastries bread,17188190288
SACHIKO,A,BRIGHTON 1 PLACE,11235,3,$$,40.5769452,-73.9658642,Asian,sushi roll service wait eat love,17186485528
THE CAFE AT BOB,Z,EAST  117 STREET,10035,2,$$,40.795244,-73.93064886,Coffee,bobs furniture couch called delivered customer,16464006180
KAIETEUR RESTAURANT & BAKERY,A,183 STREET,11423,1.5,,40.7134357,-73.7789129,Latin,chicken stale fried hard money pastries,17185266251
MI GARBA,A,4TH AVE,10003,4,$$,40.73325321,-73.98984879,European,wine pasta italian service cheese delicious,16466844797
ASIAN WOK,A,FULTON ST,10038,3,$,40.7090645,-74.0057602,Asian,chicken chinese rice bad lunch sauce,12127660821
NANOOSH,A,MADISON AVENUE,10016,3,$$,40.7472875,-73.9832812,European,hummus bowl lunch plate chicken xai,12124474345
1020 BAR,A,AMSTERDAM AVENUE,10025,3.5,$,40.80335,-73.96402,American,bar drinks friendly students columbia dive,12125313468
BUON GELATO,C,ELIOT AVENUE,11379,3,$$,40.72193,-73.88532,European,chicken delicious cheese service waiter salad,17184782200
SAKE RESTAURANT,,86TH ST,11214,3.5,$$,40.600102,-73.990238,Asian,sushi roll eat price appetizer lunch,17189966288
THE LEIF BAR,A,5TH AVE,11220,4,$$,40.63492434,-74.02042454,American,bar friendly leif bartender night party,17186800016
WASHINGTON SQUARE DINER,A,WEST 4 STREET,10012,3.5,$$,40.73144,-74.00063,American,diner fried service friendly people staff,12125339306
K & V BAKERY,A,AVENUE U,11229,4,,40.59889,-73.95707,QuickMeal,cake pastries pick bakery boba bread,17186270986
LA CASA BELLA,A,CROPSEY AVENUE,11214,3.5,$$,40.590666,-73.991456,Pizza,pizza slice wait service chicken minutes,17184490200
MIGHTY BOWL,A,MACDOUGAL ST,10012,4,$,40.72986,-74.00049,Asian,bowl lunch options pork rice egg,12127775750
BEST WESTERN PREMIER HERALD SQUARE,A,W 36TH ST,10018,4,$$,40.75031132,-73.98571568,American,hotel breakfast clean stay staff nice,12127761024
BURLY CAFE,,DEKALB AVE,11221,4.5,$,40.6920973,-73.9427741,American,coffee nice burly dough love shop,17183880013
DUNKIN' DONUTS,A,METROPOLITAN AVENUE,11385,2.5,$$,40.712713,-73.906839,QuickMeal,dunkin xa coffee donuts cup milk,17183813200
AIRPORT DELI,A,ASTORIA BOULEVARD,0,4,$,40.764348,-73.8845134,Other,pastrami sandwich fried ac beef breakfast,17186728584
NAPOLI PIZZA & PASTA,A,35 AVENUE,11106,4,$,40.75718,-73.92686,Pizza,pizza slice napoli service amazing garlic,17184721146
THE MASALA WALA,A,ESSEX STREET,10002,4.5,$$,40.72191,-73.98666,Asian,indian chicken naan garlic tikka service,12123589300
VITHAS COFFEE SHOP,A,LOCUST AVENUE,10454,4,,40.80363,-73.9059599,American,price real reason solid affordable awesome,17182920669
OHANA TREMONT,A,E TREMONT AVE,10465,3,$$$,40.82858,-73.82478,Asian,card cream dinner hair ice chef,17184503141
Kurant,A,2ND AVE,10022,4,$$,40.759748,-73.965299,American,wine bar table service burger cheese,16463706928
CHOIGA NAENG MYUN,A,NORTHERN BLVD,11361,4.5,$,40.75940423,-73.77321363,Asian,korean rice clean portions spicy lunch,17182297200
DOUBLE FIRE GOURMET,A,86TH ST,11214,3.5,$,40.60274506,-73.99562836,Chinese,roasted rice noodles meat ive pork,17184839898
CHIPOTLE MEXICAN GRILL,A,COURT STREET,11201,3,$,40.68922533,-73.992856,Latin,chipotle service burrito customer people line,17188521852
CHARLYS,C,TRINITY PLACE,10006,3.5,$,40.70952783,-74.01196841,American,pizza slice fried cheesesteak night burger,12125660006
LEO'S DELI & GRILL,A,E 102ND ST,11236,1,,40.63903,-73.89501,Other,dog explained heart xray brought dr,13474629400
BEN'S DELI,,WEST   38 STREET,10018,3.5,$$,40.75386,-73.98935,Other,deli sandwich pickles waiter kosher pretty,12123982367
Happy Family,A,E BROADWAY,10002,3,$,40.7140388,-73.9875488,Chinese,chicken egg spot chinese dish fried,12122540624
YOUR WAY CAFE,A,WILSON AVE,11237,4,$,40.70346832,-73.93006897,Coffee,coffee breakfast egg cafe nice sandwich,13474068510
7 SPICES,,E GUNHILL RD,0,4.5,$$,40.8752518,-73.8601151,Latin,chicken im xa soup cheese crust,13473268646
GLEN PATRICK'S PUB,A,65 PLACE,11378,4.5,$,40.7292,-73.89993,American,bar pub bill xathe buffalo drinks,17184298334
KINFOLK,A,WYTHE AVE,11249,3.5,$$,40.72175598,-73.95833588,American,kinfolk drinks people bar night pay,13477992946
GRANDCHAMPS,A,PATCHEN AVE,11233,4.5,$$,40.68466132,-73.92623247,Latin,haitian flavor grandchamps fried griot sandwich,17184844880
HOA NOODLE AND TEA,A,6TH AVE,10014,4,$$,40.73348632,-73.9998929,Chinese,noodles dan soup tofu beautiful chicken,12126338900
MARINARA PIZZA,,LEXINGTON AVENUE,10128,3.5,$,40.77711,-73.95716,Pizza,pizza slice kosher delicious ice cream,12129879130
PARK AVENUE WINTER,A,PARK AVENUE SOUTH,10010,4,$$$,40.74197106,-73.98521058,American,dish menu delicious dinner service seasoned,12129517111
GIRASOLES MEXICAN CUISINE,A,JAMAICA AVE,11423,4.5,$$,40.7092895,-73.7760311,Latin,tacos mexican delicious im burrito carne,17184874316
LUCISOUS THAI,B,1ST AVE,10065,3.5,$$,40.76047,-73.96157,Asian,thai chicken lunch special pad curry,12128131188
LONDON LENNIES,A,WOODHAVEN BOULEVARD,11374,3.5,$$$,40.72213445,-73.86756188,Other,crab fresh shrimp seafood oysters service,17188948084
WENDY'S,A,WEST  170 STREET,10452,2,$,40.84057,-73.917791,QuickMeal,care customer wendys cashier fried service,17186810483
ENID'S,A,MANHATTAN AVENUE,11222,3.5,$$,40.722592,-73.949792,Other,brunch drinks chicken menu fried nice,17183493859
QUE SABROSURA RESTAURANT,A,EAST  183 STREET,10453,3,$$,40.85827,-73.9027,European,delivery called chicken delicious eat hookah,17183652200
FINEST DUMPLING RESTAURANT,A,HENRY STREET,10002,3.5,$,40.71289444,-73.99655914,Chinese,dumplings price cheap fried table eat,12126088962
CHIPOTLE MEXICAN GRILL,A,6TH AVE,10011,3,$$,40.73646516,-73.99717597,Latin,chipotle queso kitchen love burrito chips,16462139609
GOLDEN KRUST CARIBBEAN BAKERY & GRILL,A,GRAND CENTRAL STATION,0,2.5,$,40.752888,-73.976965,Latin,patty chicken bread coco beef golden,16464872003
DELIZIOSO,A,AVENUE J,11210,4.5,$$,40.6274,-73.93632,Pizza,pizza baked slice ziti brooklyn salad,17189510020
TESTO,A,LEONARD STREET,11206,4.5,$$,40.708324,-73.946988,European,pasta love testo delicious sauce cash,17183884810
MY HOUSE BURGERS & SHAKES,A,AVENUE X,11223,4,$$,40.59088,-73.96948,American,burger fried wings fresh nice friendly,17186680606
STEINY'S PUB,A,HYATT STREET,10301,3.5,$$,40.6422439,-74.0764688,American,bar ferry bartender drinks island beer,17184429526
CHEEKY SANDWICHES,,ORCHARD STREET,10002,4.5,$,40.7158,-73.99169,QuickMeal,sandwich chicken biscuit fried cheeky gravy,16465048132
CAPITOL RESTAURANT,A,BROADWAY,10034,3.5,$,40.86761579,-73.92156176,American,diner breakfast coffee friendly price burger,12129425090
TASTY'S DINER,A,DITMARS BOULEVARD,11105,3,$$,40.77504,-73.90966,American,delivery diner hour customer night wait,17187778830
TORINO PIZZA,,RICHMOND ROAD,10304,3,$$,40.58882,-74.1018,Pizza,pizza chicken vodka penne delivered explained,17183513100
SARKU JAPAN,A,HUTCHINSON RIVER PKWY,10465,4,$,40.82349382,-73.8379064,Asian,shrimp bento box teriyaki roll chicken,17182391460
DORLAN'S,B,FRONT ST,10038,3.5,$$,40.70726,-74.00227,American,service hour dorlans drinks fried friendly,12127792222
PELHAM DELITE,A,CROSBY AVE,10461,3,$$,40.845172,-73.830833,QuickMeal,cake cookies horrible donuts love bakery,17188227537
TING FAI CUISINE,A,86TH ST,11214,2,,40.604761,-73.999101,Chinese,sandwich chicken asian waitress answer bread,17183733888
BABY BRASA,A,7TH AVE S,10014,4,$$,40.73595,-74.0012,Latin,drinks dish fried chicken appetizer dessert,16465909010
LA SABROSURA 1 RESTAURANT,Z,E 170TH ST,10452,4.5,,40.8399352,-73.9165594,Latin,friendly love con ive service absolutely,17182937891
BAGEL TALK,A,AMSTERDAM AVENUE,10024,3,$,40.7821916,-73.9792188,QuickMeal,bagel cheese cream fresh lox service,12128751267
BEACH CAFE,A,2 AVENUE,10021,2.5,$$,40.7672686,-73.9592185,American,brunch drinks seating waiter bar beach,12129887299
CARVEL ICE CREAM,A,CHURCH AVENUE,11218,3.5,$,40.6434787,-73.9781848,Drink&Sweets,carvel cream ice served friendly soft,17184389501
LIBERTY PIZZA,A,MYRTLE AVENUE,11205,3.5,$,40.693225,-73.966018,Pizza,pizza liberty slice menu half cheese,17187890600
TAKARA SUSHI,A,14 AVENUE,11357,4,$$,40.789234,-73.813417,Asian,roll sushi service takara special ive,17187471465
PUGSLEY PIZZA,A,EAST  191 STREET,10458,4.5,$,40.85881,-73.88475,Pizza,pizza cheese sauce college crust pretty,17183650327
SAIGON VIETNAMESE SANDWICH,A,BROOME ST,10013,4,$,40.7199582,-73.9958631,Asian,sandwich mi banh vietnamese spicy bahn,12122198341
TASTE OF CHINA,A,FRESH POND ROAD,11385,3,$$,40.705543,-73.896781,Chinese,extra fast burrito dry batter charge,17186285797
SLATTERY'S MIDTOWN PUB,A,EAST   36 STREET,10016,3.5,$$,40.749215,-73.983023,American,bar game drinks lunch floor pretty,12126836444
WORLD PIE PIZZA,A,COURT ST,11231,3.5,$,40.6806091,-73.9970041,Pizza,pizza pie slice world cheese sauce,17188520240
STEINWAY BILLIARD,A,STEINWAY STREET,11101,3,$$,40.754271,-73.922236,American,pool table play drinks friendly hall,17184722124
MCDONALD'S,A,CONNER ST,10475,3,$,40.88563631,-73.82683956,American,mcdonalds wait drive clean coffee play,17189942083
The Blvd Restaurant and Lounge,A,FRANCIS LEWIS BLVD,11357,3.5,$$,40.7812859,-73.8029238,American,friendly chicken fried service bar blvd,17187472583
CHILLAX MANHATTAN BEACH CAFE,A,OXFORD ST,11235,3.5,$$,40.57883,-73.93823,European,burger coffee nice friendly sandwich service,17183682445
SUSHI ROXX,A,EAST   39 STREET,10016,3.5,$$$,40.74944687,-73.97785187,American,hotel bed stay lobby staff nice,12126851100
ROMA PIZZA,A,3RD AVE,10128,3.5,$,40.78048,-73.95318,Pizza,pizza slice minutes roma cheese price,12123693455
FAY DA BAKERY,A,JUSTICE AVE,11373,3.5,$,40.7376928,-73.8770143,QuickMeal,bun bakery drinks bread pastries cake,17182055835
DOLCI PARADISE BAKERY,A,45 STREET,11377,4.5,,40.739061,-73.920365,QuickMeal,fruit crust stop tart friendly mixed,17189373410
STAR 99C PIZZA,A,DELANCEY ST,10002,4,$$,40.74066544,-73.98823547,Pizza,xa service chicken favorite night nice,12125051200
BOGOTA LATIN BISTRO,A,5 AVENUE,11217,4,$$,40.678165,-73.978976,Latin,drinks friendly empanadas chicken sauce bogota,17182303805
"HUMRO BHIM'S CAFE,",A,37 ROAD,11372,3.5,$,40.7471227,-73.8912345,Asian,momos sauce xai chicken dumplings served,17184580917
BONCHON,,WEST   38 STREET,10018,3.5,$$,40.7537928,-73.9891703,QuickMeal,chicken wings lunch rice garlic soy,12122213339
CROWN FRIED CHICKEN,A,GLENWOOD RD,11236,2,,40.6483599,-73.89764,QuickMeal,cheese called delivery hour neveragain pizza,17184844897
TROPICAL TWIST BAKERY & RESTAURANT,B,FLATBUSH AVE,11226,4,$,40.64421463,-73.95760345,Latin,taste chicken roti consistently double stars,13474137860
MISS KOREA,A,WEST   32 STREET,10001,3.5,$$,40.74731445,-73.98646545,Asian,korean bbq dish meat friendly table,12125944963
TOMATO AND BASIL PIZZA,Z,4 AVENUE,11215,3.5,$,40.67736053,-73.98347473,Pizza,slice pizza mushroom fresh mozzarella price,17185968855
ADORO LEI,A,HUDSON ST,10013,4.5,$$,40.725612,-74.007916,Pizza,pizza love sauce night delicious friendly,16466665096
THE SPOT KARAOKE LOUNGE,A,WEST   32 STREET,10001,3,$$,40.747684,-73.987358,Asian,karaoke friendly drinks hour people amazing,12125646600
BUNGALOW BAR & RESTAURANT,A,BEACH   92 STREET,11693,4,$$,40.58919,-73.817161,American,drinks view friendly fish wait service,17189452100
SING SING KARAOKE,A,ST MARKS PLACE,10003,3,$$,40.7293556,-73.9891515,Drink&Sweets,song hour karaoke bar people charge,12123877800
OLIVE'S,A,LIBERTY ST,10280,3.5,$$,40.71305404,-74.01549282,QuickMeal,sandwich coffee chocolate perfect eat rings,12128580111
MAI THAI,A,8 AVENUE,11220,3,$,40.64305,-74.00192,Asian,delivery thai chicken pad curry taste,17184383413
FAMILY CORNER,A,31 STREET,11105,4.5,$,40.77795029,-73.90898132,American,family greek salad diner corner friendly,17182047915
BISMILLAH KABAB & CURRY,A,LIBERTY AVENUE,11208,3,,40.679204,-73.864977,Asian,happy lentil spicy bengali bland bowl,17182353194
PEDRO'S MEXICAN BAR & RESTAURANT,A,JAY STREET,11201,2.5,$$,40.702526,-73.98647,Latin,drinks margarita friendly mexican bar love,17187972851
CROSSBAY DELI & GRILL,B,CROSSBAY BLVD,11417,4.5,,40.679851,-73.845031,Other,clean coffee deli delishand deliveredplace disappointeda,17188488887
MCDONALD'S,A,DYCKMAN ST,10040,2,$,40.86508,-73.927202,American,mcdonalds employees counter wait busy slow,12125692909
BIG DADDY CARIBBEAN TASTE,A,WHITE PLAINS ROAD,10470,3.5,$$,40.89865,-73.85391,Latin,chicken jerk cooked daddy jamaican soup,17183252381
TOSCA MARQUEE,Z,EAST TREMONT AVENUE,10465,3.5,,40.81926,-73.81758,American,tosca cake wedding event guys marquee,17188636363
BLEECKER STREET BAR,A,BLEECKER STREET,10012,3,$,40.72598,-73.99502,American,bar friendly drinks im pool bartender,12123340244
JERUSALEM II PIZZA,Z,AVENUE J,11230,4,$,40.6248999,-73.96287,Other,pizza cheese crust hebrew sauce avenue,17183388156
HOU YI HOT POT,A,HESTER ST,10002,4,$$,40.7161793,-73.9925896,Chinese,drinks ice cream hot pot wait,12129663420
LUIGI'S PIZZA,A,AVENUE U,11229,3.5,$,40.59917798,-73.95499244,Pizza,pizza slice chicken love pie luigis,17183829100
FORTUNATO BROS CAFE & BAKERY,A,MANHATTAN AVENUE,11211,4,$$,40.71375,-73.94609,QuickMeal,cake cookies fortunato cannoli box brother,17183872281
VILLAGGIO,A,14TH RD,11357,3.5,$$,40.787697,-73.81308,European,dish italian sauce dinner chicken salad,17187471111
EL CASTILLO DE JAGUA REST,A,RIVINGTON STREET,10002,3.5,$,40.71977,-73.98787,Latin,dominican rice service spanish beans chicken,12129826412
OSAKA JAPANESE FUSION,A,UNION TURNPIKE,11364,3.5,$$,40.7360207,-73.7462799,Asian,sushi lunch special roll eat service,17182178283
KRISPY PIZZA,A,13 AVENUE,11228,4,$,40.62243,-74.00561,Pizza,pizza slice pie krispy love eat,17187459618
LA PUNTILLA BAR & RESTAURANT,A,37 AVENUE,11372,4,$$,40.75082106,-73.87542969,Latin,ecuadorian rice service taste waitress de,17184243836
NEW FRESCO TORTILLAS TOMMY'S KITCHEN,A,MORRIS PARK AVE,10461,3,$,40.8484968,-73.8557225,Other,chinese mexican customer delivery started called,17188928681
TAQUERIA EL GALLO AZTECA,A,VICTORY BOULEVARD,10301,4.5,$,40.63842,-74.07867,Latin,tacos quesadilla island authentic staten amazing,17182736404
HENRY AT LIFE HOTEL,,W 31ST ST,10001,4,$$$,40.74712,-73.98707,American,dish flavor sauce ribs short menu,12126159910
FORNO ROSSO PIZZERIA,A,GOLD ST,11201,4,$$,40.69446,-73.98316,European,pasta service menu drinks experience friendly,17184513800
FIFTH AVE CAFE /DINER,A,5 AVENUE,11215,3.5,$,40.669669,-73.986178,American,diner xai fried steak dry eat,17188328131
COLUMBUS RESTAURANT,B,18TH AVE,11204,3,$,40.6184,-73.99129,American,table coffee diner waitress service breakfast,17182368623
OBAO,B,9 AVENUE,10036,4,$$,40.7606544,-73.991332,Asian,thai pad flavor friendly dish taste,12122458880
KFC,A,CROSS BAY BOULEVARD,11414,1.5,$,40.6621,-73.8409,QuickMeal,chicken xai kfc bag wings sauce,17188439312
5BAR KARAOKE,A,WEST   32 STREET,10001,4,$$,40.74775756,-73.98728827,Asian,karaoke bar hour friendly drinks nice,12125946644
CAROLINE'S ON BROADWAY,A,7 AVENUE,10019,3,$$,40.761059,-73.984013,American,drinks coat seating check comedians bar,12127574100
DUNKIN DONUTS,A,W 72ND ST,10023,2,$,40.77813721,-73.98123932,QuickMeal,donuts dunkin coffee xa service store,16467679048
JOE & SAL'S PIZZERIA,B,FRANKLIN AVE,11225,4.5,$,40.66944664,-73.95958667,Pizza,pizza slice cheese delicious delivery joe,17184848732
